Vehicle ID,Date,Number of Trips,Total Distance,Idling Time,Driving Time,Total Run Time,Initial SOC,Final SOC,SOC Used,Total Energy Consumption,Average Ambient Temperature,Initial Odometer,Final Odometer
EV081,05/10/19,,38.47044981,11.33681528,1.644184722,12.981,,,,41.83382,64.9,,
EV081,05/11/19,,42.25049076,12.81940861,1.848142778,14.66755139,,,,46.07946,73.1,,
EV081,05/13/19,,63.74574618,11.21095417,2.308706667,13.51966083,,,,66.70716,74.5,,
EV081,05/14/19,,65.04075803,12.01604583,2.491369722,14.50741556,,,,68.89529,72,,
EV081,05/15/19,,79.5209253,11.17656222,2.898603056,14.07516528,,,,83.17594,66.6,,
EV081,05/18/19,,43.14050576,12.07337167,1.728419444,13.80179111,,,,46.34312,58,,
EV081,05/20/19,,72.56585003,10.58379278,2.714306944,13.29809972,,,,73.15067,59.1,,
EV081,05/21/19,,68.40579792,10.55482361,2.619995,13.17481861,,,,69.90528,57.2,,
EV081,05/22/19,,62.40072568,10.88457806,2.297733611,13.18231167,,,,63.79447,58.7,,
EV081,05/23/19,,2.995032959,5.604770278,0.121433056,5.726203333,,,,3.34101,63.1,,
EV081,06/27/19,,,14.78551917,0.005859722,14.79137889,,,,0.02015,72.5,,
EV081,07/01/19,,0.185003467,13.60445024,0.037211389,13.64166163,,,,0.23906,79.4,,
EV081,07/03/19,,44.5305204,11.31915444,1.800732778,13.11988722,,,,51.3609,77.2,,
EV081,07/05/19,,41.14548449,11.86111528,1.826963333,13.68807861,,,,55.23538,83.9,,
EV081,07/06/19,,56.02565893,11.37325972,2.398847778,13.7721075,,,,62.87177,84.5,,
EV081,07/08/19,,58.96069143,10.93606111,2.621646667,13.55770778,,,,73.77706,77,,
EV081,07/11/19,,50.08058092,12.82872972,2.104996667,14.93372639,,,,56.95789,83.7,,
EV081,08/07/19,,22.98026663,12.67400297,0.9729,13.64690297,,,,28.36895,86.3,,
EV081,08/08/19,,,19.19419444,0.0134,19.20759444,,,,0.07952,79.8,,
EV081,08/09/19,,,20.63770528,0.022653056,20.66035833,,,,0.15454,77.4,,
EV081,08/10/19,,50.77559445,10.5183175,2.356274444,12.87459194,,,,62.30936,78.3,,
EV081,08/12/19,,58.31067824,10.39800746,2.453563333,12.85157079,,,,70.53951,82.4,,
EV081,08/13/19,,43.78050852,10.89419972,1.666725278,12.560925,,,,49.25449,86.1,,
EV081,08/14/19,,55.32064739,12.00728611,2.0592725,14.06655861,,,,63.41025,88.8,,
EV081,08/15/19,,49.28557492,11.8051797,1.67199,13.4771697,,,,51.64971,90.2,,
EV081,08/16/19,,48.60057182,12.46884743,1.687809167,14.1566566,,,,52.48856,90.8,,
EV081,08/17/19,,32.48038389,10.87618009,1.360227778,12.23640786,,,,40.48353,84.6,,
EV081,08/19/19,,56.05065704,10.29402914,2.320005556,12.61403469,,,,68.30771,78.6,,
EV081,08/20/19,,68.04079931,9.869693333,2.681483611,12.55117694,,,,78.46384,79.2,,
EV081,08/21/19,,43.27550678,10.28839278,1.604073333,11.89246611,,,,48.79612,81.1,,
EV081,08/22/19,,40.3854684,12.68475874,1.643386667,14.32814541,,,,49.08347,84.4,,
EV081,08/23/19,,41.17048261,11.36768987,1.533328333,12.90101821,,,,45.7536,88.4,,
EV081,08/24/19,,56.18565185,10.55782778,2.314779722,12.8726075,,,,64.15903,87.3,,
EV081,08/26/19,,45.1005247,13.88634583,1.781161667,15.6675075,,,,49.9567,89,,
EV081,08/27/19,,44.6505213,12.91112833,1.571050278,14.48217861,,,,50.45852,90.5,,
EV081,08/28/19,,45.20552549,10.98157978,1.656133611,12.6377134,,,,54.19147,88.1,,
EV081,08/29/19,,66.96578084,8.977616882,2.616162222,11.5937791,,,,77.16401,82.3,,
EV081,08/30/19,,27.62532447,11.57603639,1.207530278,12.78356667,,,,32.88537,80.7,,
EV081,08/31/19,,52.19560931,11.67610833,2.272769722,13.94887806,,,,57.29378,84.9,,
EV081,09/03/19,,48.42556636,10.82477417,1.882511389,12.70728556,,,,56.86321,87.2,,
EV081,09/04/19,,20.98524536,11.822004,0.793325278,12.61532928,,,,25.83086,87.7,,
EV081,09/05/19,,34.0704021,11.03342759,1.364205833,12.39763342,,,,38.78941,87.7,,
EV081,09/06/19,,26.51031398,11.0967115,0.954429722,12.05114122,,,,28.89063,84.7,,
EV081,09/07/19,,46.51554366,10.8894733,1.979330556,12.86880385,,,,55.02215,77.8,,
EV081,09/09/19,,21.45024887,11.47152601,0.830662222,12.30218824,,,,26.44119,74.3,,
EV081,09/10/19,,,13.73409537,0.008784444,13.74287982,,,,0.07031,71.8,,
EV081,09/13/19,,,14.73671444,0.020317778,14.75703222,,,,0.11341,82,,
EV081,09/30/19,,,10.98585696,0.010143333,10.99600029,,,,0.03746,61.3,,
EV081,10/09/19,,8.490101354,19.05107694,0.315302222,19.36637917,,,,9.37213,67,,
EV081,10/10/19,,8.970104976,11.58928062,0.513395278,12.1026759,,,,10.18871,62.3,,
EV081,10/19/19,,25.59029254,8.4871525,1.278225,9.7653775,,,,29.49366,62.5,,
EV081,10/25/19,,16.69091925,9.593323061,0.830060833,10.42338389,,,,19.32766,71.4,,
EV081,10/28/19,,42.00523208,9.427377309,1.716195,11.14357231,,,,51.62758,57.8,,
EV081,11/05/19,,25.15816003,7.948923617,1.166275278,9.115198894,,,,30.41477,61.9,,
EV081,11/12/19,,11.48167944,8.521431382,0.57037,9.091801382,,,,15.07582,63.3,,
EV081,11/14/19,,46.73037958,10.61231961,2.203917778,12.81623739,,,,51.91219,61.9,,
EV081,11/19/19,,38.97196561,10.74353182,1.949863333,12.69339515,,,,46.44014,58.8,,
EV081,11/20/19,,44.85347022,9.653095387,2.169519444,11.82261483,,,,56.86168,52.8,,
EV081,11/21/19,,41.9472946,10.19142084,2.133336111,12.32475695,,,,49.87813,57.5,,
EV081,11/22/19,,39.91797937,10.38557799,2.024011667,12.40958966,,,,48.89353,55.5,,
EV081,11/23/19,,48.61362702,9.31003895,2.064893611,11.37493256,,,,57.22515,54.6,,
EV081,11/25/19,,39.99962249,10.77145194,1.999928611,12.77138056,,,,50.52584,53.8,,
EV081,11/26/19,,43.75948724,11.82701722,2.145038333,13.97205556,,,,61.55762,47.8,,
EV081,11/27/19,,41.10576588,9.246375278,2.00432,11.25069528,,,,56.27212,45.9,,
EV081,11/29/19,,57.96575642,10.51183459,2.487725,12.99955959,,,,71.35205,44.7,,
EV081,12/03/19,,29.14455507,11.40172322,1.740094444,13.14181767,,,,32.13434,50.8,,
EV081,12/04/19,,21.83246592,11.82706631,1.432371111,13.25943742,,,,23.79599,53.1,,
EV081,12/05/19,,11.53330369,9.05805234,0.418206944,9.476259285,,,,13.0479,54.8,,
EV081,12/06/19,,12.3429494,14.20456127,0.851152778,15.05571405,,,,12.53388,55.8,,
EV081,12/07/19,,21.81097239,13.99704194,1.597593056,15.594635,,,,19.86199,58.8,,
EV081,12/09/19,,21.30117359,12.58243854,1.455510556,14.0379491,,,,24.7736,48.8,,
EV081,12/10/19,,19.00728719,11.54720737,1.172414167,12.71962154,,,,26.94584,48.4,,
EV081,12/11/19,,27.93317476,12.55211096,1.689474722,14.24158568,,,,30.44583,49.2,,
EV081,12/12/19,,20.64581032,13.05676001,1.4208975,14.47765751,,,,20.09952,56,,
EV081,12/13/19,,19.16820596,12.06328114,1.267097778,13.33037892,,,,25.35714,55.8,,
EV081,12/27/19,,12.11369125,5.072468867,0.785327222,5.85779609,,,,12.9284,45.2,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
