Vehicle ID,Date,Number of Trips,Total Distance,Idling Time,Driving Time,Total Run Time,Initial SOC,Final SOC,SOC Used,Total Energy Consumption,Average Ambient Temperature,Initial Odometer,Final Odometer
EV097,06/04/18,,0.4784626,0.585497778,0.081085556,0.666656111,,,0.5,2.34544,60,,
EV097,06/05/18,,,1.049599444,0.012140833,,,,,0.31456,56,,
EV097,06/06/18,,,0.081927778,,,,,,0.27686,57,,
EV097,06/07/18,,,1.001528889,,,,,,1.21628,62,,
EV097,06/08/18,,,0.092338889,,,,,0.5,0.31587,59,,
EV097,06/09/18,,,,,,,,,,58,,
EV097,06/11/18,,,,,,,,,,59,,
EV097,06/12/18,,,,,,,,,,63,,
EV097,06/13/18,,,,,,,,,,67,,
EV097,06/18/18,,,,,,,,,,70,,
EV097,06/19/18,,,,,,,,,,65,,
EV097,06/22/18,,,,,,,,,,65,,
EV097,06/23/18,,,,,,,,,,67,,
EV097,06/25/18,,,,,,,,,,57,,
EV097,06/27/18,,,,,,,,,,64,,
EV097,06/28/18,,,,,,,,,,72,,
EV097,07/03/18,,,,,,,,,,72,,
EV097,07/09/18,,6.9097456,0.528271111,0.319642222,2.062060833,,,6,17.25881,75,,
EV097,07/10/18,,,,,,,,,,71,,
EV097,07/16/18,,,,,,,,,,69,,
EV097,07/17/18,,,,,,,,,,65,,
EV097,07/18/18,,,,,,,,,,67,,
EV097,07/19/18,,,,,,,,,,69,,
EV097,07/20/18,,,,,,,,,,68,,
EV097,07/23/18,,,,,,,,,,65,,
EV097,07/24/18,,,,,,,,,,71,,
EV097,07/25/18,,,,,,,,,,66,,
EV097,07/26/18,,,,,,,,,,63,,
EV097,07/27/18,,,,,,,,,,62,,
EV097,07/30/18,,,,,,,,,,69,,
EV097,07/31/18,,,,,,,,,,73,,
EV097,08/01/18,,,,,,,,,,64,,
EV097,08/04/18,,,,,,,,,,63,,
EV097,08/06/18,,,,,,,,,,68,,
EV097,08/07/18,,,,,,,,,,64,,
EV097,08/09/18,,,,,,,,,,75,,
EV097,08/10/18,,,,,,,,,,74,,
EV097,08/13/18,,,,,,,,,,78,,
EV097,08/14/18,,,,,,,,,,74,,
EV097,08/15/18,,,,,,,,,,66,,
EV097,08/16/18,,,,,,,,,,67,,
EV097,08/17/18,,,,,,,,,,69,,
EV097,08/20/18,,,,,,,,,,69,,
EV097,08/21/18,,,,,,,,,,63,,
EV097,08/22/18,,,,,,,,,,65,,
EV097,08/23/18,,,,,,,,,,68,,
EV097,08/24/18,,,,,,,,,,67,,
EV097,08/25/18,,,,,,,,,,66,,
EV097,08/27/18,,,,,,,,,,71,,
EV097,08/28/18,,,,,,,,,,57,,
EV097,08/29/18,,,,,,,,,,58,,
EV097,08/30/18,,,,,,,,,,61,,
EV097,08/31/18,,,,,,,,,,68,,
EV097,09/01/18,,,,,,,,,,71,,
EV097,09/02/18,,,,,,,,,,68,,
EV097,09/03/18,,,,,,,,,,64,,
EV097,09/04/18,,,,,,,,,,65,,
EV097,09/05/18,,,,,,,,,,66,,
EV097,09/06/18,,,,,,,,,,56,,
EV097,09/07/18,,,,,,,,,,62,,
EV097,09/09/18,,,,,,,,,,58,,
EV097,09/10/18,,,,,,,,,,60,,
EV097,09/11/18,,,1.101973889,0.011271667,,,,1.5,3.24938,70,,
EV097,09/12/18,,,,,,,,,,72,,
EV097,09/13/18,,,,,,,,,,71,,
EV097,09/14/18,,,0.448313611,0.000385556,,,,,0.59215,74,,
EV097,09/18/18,,6.8196455,0.762595278,0.250844167,,,,15.5,15.93872,56,,
EV097,09/19/18,,0.3510797,0.99961,0.047120556,1.046883056,,,0.5,2.278,55,,
EV097,09/20/18,,,2.949006667,,,,,3,6.56456,55,,
EV097,09/21/18,,0.434966,0.331803611,0.088961389,0.420984444,,,2.5,2.28476,54,,
EV097,09/22/18,,,6.010678889,,,,,4,17.03276,49,,
EV097,09/24/18,,,1.001240556,,,,,0.5,1.96891,57,,
EV097,09/25/18,,,,,,,,,,51,,
EV097,09/26/18,,,0.558806389,,,,,,,48,,
EV097,09/27/18,,,,,,,,,,50,,
EV097,09/28/18,,10.3273356,0.601372778,0.363428333,3.796398333,,,5.5,13.80467,44,,
EV097,09/29/18,,,0.024247222,,,,,2,,38,,
EV097,10/01/18,,,0.069639722,0.000693056,,,,,0.20593,44,,
EV097,10/02/18,,14.8944786,0.399484722,0.428396111,0.827897222,,,10.5,25.87871,48,,
EV097,10/03/18,,,,,,,,,,53,,
EV097,10/04/18,,,,,,,,,,41,,
EV097,10/05/18,,,,,,,,,,42,,
EV097,10/08/18,,,,,,,,,,45,,
EV097,10/09/18,,,,,,,,,,44,,
EV097,10/10/18,,,,,,,,,,42,,
EV097,10/11/18,,,,,,,,,,35,,
EV097,10/12/18,,,,,,,,,,32,,
EV097,10/13/18,,,,,,,,,,37,,
EV097,10/14/18,,,,,,,,,,35,,
EV097,10/15/18,,,,,,,,,,35,,
EV097,10/16/18,,,,,,,,,,40,,
EV097,10/17/18,,,,,,,,,,35,,
EV097,10/18/18,,,,,,,,,,43,,
EV097,10/19/18,,,,,,,,,,57,,
EV097,10/22/18,,,,,,,,,,42,,
EV097,10/23/18,,,,,,,,,,40,,
EV097,10/24/18,,,,,,,,,,37,,
EV097,10/25/18,,,,,,,,,,44,,
EV097,10/26/18,,,,,,,,,,45,,
EV097,10/29/18,,,,,,,,,,40,,
EV097,10/30/18,,,,,,,,,,43,,
EV097,10/31/18,,6.8072179,2.512588333,0.271181944,,,,6.5,24.63151,38,,
EV097,11/01/18,,,,,,,,,,34,,
EV097,11/02/18,,,,,,,,,,35,,
EV097,11/03/18,,,,,,,,,,37,,
EV097,11/04/18,,,,,,,,,,36,,
EV097,11/05/18,,,,,,,,,,36,,
EV097,11/06/18,,,,,,,,,,37,,
EV097,11/07/18,,,,,,,,,,31,,
EV097,11/08/18,,,,,,,,,,24,,
EV097,11/09/18,,,,,,,,,,20,,
EV097,11/10/18,,,,,,,,,,15,,
EV097,11/11/18,,,,,,,,,,20,,
EV097,11/12/18,,,2.616911667,,,,,0.5,,19,,
EV097,11/13/18,,,0.034326944,,,,,43,,10,,
EV097,11/14/18,,,0.777803611,,,,,,0.55135,20,,
EV097,11/15/18,,0.31069,3.583218611,0.024749167,,,,2,7.85663,33,,
EV097,11/16/18,,,0.619713056,0.001468889,,,,0.5,1.71671,28,,
EV097,11/17/18,,,,,,,,,,19,,
EV097,11/18/18,,,,,,,,,,15,,
EV097,11/19/18,,0.2765141,1.2011275,0.032463611,1.234053056,,,0.5,2.14294,19,,
EV097,11/20/18,,0.2268037,0.11451,0.033865556,,,,,0.55035,7,,
EV097,11/21/18,,0.2299106,3.194825833,0.051258333,5.709338611,,,7,28.30103,15,,
EV097,11/22/18,,,,,,,,,,21,,
EV097,11/23/18,,,,,,,,,,35,,
EV097,11/24/18,,,,,,,,,,36,,
EV097,11/25/18,,,,,,,,,,23,,
EV097,11/26/18,,0.0683518,1.110156944,0.009558333,1.119799722,,,2.5,1.75466,13,,
EV097,11/27/18,,0.1491312,2.898152778,0.032726389,2.930893333,,,8,13.49517,15,,
EV097,11/28/18,,,3.917144722,0.005699722,,,,5.5,17.19916,15,,
EV097,11/29/18,,,4.470983056,,,,,4.5,18.50558,25,,
EV097,11/30/18,,,1.76694,,,,,2.5,9.44468,28,,
EV097,12/03/18,,1.4384947,4.512760833,0.230523889,4.743435,,,10,43.77539,24,,
EV097,12/04/18,,0.4629281,2.170019167,0.088799722,11.13103861,,,14.5,11.49627,18,,
EV097,12/05/18,,0.1802002,0.295126111,0.021865556,5.269826111,,,,1.22266,22,,
EV097,12/06/18,,,1.950010556,0.000316667,1.958451667,,,4,4.69588,16,,
EV097,12/07/18,,15.5873173,2.283349722,0.650848333,2.934228611,,,9.5,31.99196,9,,
EV097,12/08/18,,,,,,,,,,14,,
EV097,12/10/18,,0.2019485,5.241556389,0.036994444,,,,2,9.02434,22,,
EV097,12/11/18,,64.0394228,1.301799167,1.691202778,2.993217778,,,36.5,119.1437,20,,
EV097,12/12/18,,,,,,,,,,26,,
EV097,12/13/18,,0.7176939,2.107205373,0.173975556,12.0505551,,,3.5,12.66756,29,,
EV097,12/14/18,,,3.21500796,,,,,,2.61143,29,,
EV097,12/15/18,,,0.032311944,0.001739722,,,,,0.0617,32,,
EV097,12/17/18,,1.3452877,5.845984722,0.188496667,7.340016111,,,2.5,12.76764,24,,
EV097,12/18/18,,16.0253902,0.391730833,0.773048333,2.975493056,,,9,32.76905,27,,
EV097,12/19/18,,,,,,,,,,32,,
EV097,12/20/18,,0.6617697,2.933632222,0.089749167,3.023638611,,,90,4.55571,33,,
EV097,12/21/18,,10.936288,1.749026936,0.574664722,5.224837769,,,82.5,27.83933,18,,
EV097,12/22/18,,0.6027386,0.288546675,0.084898056,0.37360862,,,0.5,2.01434,22,,
EV097,12/23/18,,,0.008830556,,,,,0.5,,24,,
EV097,12/24/18,,0.1677726,0.381561944,0.033298611,,,,0.5,1.73772,19,,
EV097,12/25/18,,,,,,,,,,19,,
EV097,12/26/18,,,,,,,,,,19,,
EV097,12/27/18,,,,,,,,,,31,,
EV097,12/28/18,,,0.013148889,,,,,,,20,,
EV097,12/29/18,,,,,,,,,,2,,
EV097,12/31/18,,,,,,,,,,22,,
EV097,01/01/19,,,,,,,,,,-2,,
EV097,01/02/19,,,0.455616111,0.001448056,,,,0.5,1.54597,2,,
EV097,01/03/19,,,4.173250833,,,,,1.5,5.57491,24,,
EV097,01/04/19,,0.5219592,0.951560556,0.086275833,1.037955833,,,1,3.85555,31,,
EV097,01/05/19,,,,,,,,,,30,,
EV097,01/06/19,,,,,,,,,,23,,
EV097,01/07/19,,43.9346729,5.352760833,1.932631111,12.25888111,,,35,131.18463,32,,
EV097,01/08/19,,96.4506036,3.424313611,4.982978056,16.15550833,,,82.5,285.38897,26,,
EV097,01/09/19,,112.966884,4.420383056,6.173377222,17.94658833,,,88.5,292.09951,9,,
EV097,01/10/19,,93.5767211,3.593635,4.903973056,16.92081778,,,68,232.34052,8,,
EV097,01/11/19,,115.328128,3.543167778,5.335176667,16.11220583,,,79.5,269.6242,21,,
EV097,01/14/19,,96.0902032,4.001959722,5.083733611,17.46360417,,,66.5,235.48513,30,,
EV097,01/15/19,,96.748866,4.156999722,5.186812222,16.70627083,,,69.5,239.22895,19,,
EV097,01/16/19,,,0.0159275,,,,,,,7,,
EV097,01/17/19,,0.4691419,2.10549,0.079464444,,,,0.5,3.83854,3,,
EV097,01/18/19,,,3.327618889,,,,,1,0.03519,-1,,
EV097,01/21/19,,,5.657123611,,,,,,0.04771,2,,
EV097,01/22/19,,96.7364384,3.098351111,5.367169444,18.11290556,,,98.5,333.00929,15,,
EV097,01/23/19,,,0.002552778,,,,,,0.00106,13,,
EV097,01/24/19,,,,,,,,,,8,,
EV097,01/25/19,,18.0790511,2.529402222,0.930078889,8.8986325,,,14.5,57.56339,-12,,
EV097,01/26/19,,,,,,,,,,-9,,
EV097,01/28/19,,0.5374937,4.483550556,0.070255278,4.554023611,,,10.5,36.85369,5,,
EV097,01/29/19,,0.7580836,6.654359444,0.092229167,,,,9.5,38.10853,-10,,
EV097,01/30/19,,15.8327624,0.970749444,0.81689,1.787653333,,,16.5,58.11367,-23,,
EV097,01/31/19,,0.4753557,0.810636111,0.068783611,5.842505278,,,0.5,2.19925,-21,,
EV097,02/01/19,,0.1708795,1.711788056,0.027919167,9.374063333,,,,0.43817,-3,,
EV097,02/02/19,,,,,,,,,,15,,
EV097,02/04/19,,,,,,,,,,18,,
EV097,02/05/19,,,,,,,,,,2,,
EV097,02/06/19,,0.0963139,1.430131111,0.017873056,,,,,2.61742,16,,
EV097,02/07/19,,1.4571361,2.233468333,0.234071944,5.703731944,,,7,30.25359,15,,
EV097,02/08/19,,,0.016972222,,,,,,,-2,,
EV097,02/09/19,,0.3759349,1.398712222,0.064818333,1.463544444,,,1.5,4.88521,-7,,
EV097,02/10/19,,,,,,,,,,9,,
EV097,02/11/19,,95.6956269,3.417816389,4.923877778,18.11463583,,,89,313.13656,17,,
EV097,02/12/19,,71.2816067,1.90411,3.517132222,16.69383722,,,71,245.65656,21,,
EV097,02/13/19,,98.2743539,2.215380833,4.792148889,15.68913056,,,83.5,291.17552,18,,
EV097,02/14/19,,111.1524544,2.200553333,5.324191667,18.00624306,,,97.5,338.78148,18,,
EV097,02/15/19,,103.832598,2.38173,4.751036111,16.3277325,,,91,316.87277,7,,
EV097,02/16/19,,,,,,,,,,9,,
EV097,02/18/19,,,,,,,,,,8,,
EV097,02/19/19,,91.1813012,2.284259167,4.628157778,15.10266,,,76.5,266.91703,8,,
EV097,02/20/19,,88.6118949,2.536450556,4.748610833,16.07445917,,,81,285.9983,16,,
EV097,02/21/19,,94.5398601,2.617742222,5.255218056,16.37868306,,,79,280.81774,23,,
EV097,02/22/19,,109.4995836,3.629112778,5.728245833,17.21692722,,,92.5,320.41231,18,,
EV097,02/24/19,,,0.003511111,,,,,1.5,,23,,
EV097,02/25/19,,36.4905405,1.823337778,1.830365833,9.726928333,,,43.5,150.48892,-5,,
EV097,02/26/19,,,,,,,,,,-3,,
EV097,02/27/19,,112.6189112,2.530680556,5.272234444,16.99595806,,,102.5,352.73315,7,,
EV097,02/28/19,,94.6734568,3.86390565,5.214040556,17.56365482,,,85.5,305.03639,7,,
EV097,03/01/19,,69.843112,2.193081016,3.454796389,16.26314602,,,62,207.2469,13,,
EV097,03/02/19,,,,,,,,,,9,,
EV097,03/04/19,,0.186414,1.430546944,0.028580556,3.807306944,,,,0.47517,-6,,
EV097,03/05/19,,37.8668972,1.946156111,1.698964444,8.635462222,,,28.5,109.12835,4,,
EV097,03/06/19,,56.3684867,1.839248333,3.084878333,11.66740194,,,53.5,187.41224,7,,
EV097,03/07/19,,98.9578719,2.706265833,4.886398611,16.49444556,,,86,297.94518,8,,
EV097,03/08/19,,102.123803,2.369613056,4.529403056,17.67773028,,,76.5,268.45211,18,,
EV097,03/09/19,,,0.387329444,,,,,,0.00105,27,,
EV097,03/11/19,,77.2530685,2.226786667,4.207281667,13.29605111,,,56.5,209.61802,19,,
EV097,03/12/19,,97.0129525,2.46694,4.489511111,14.72337861,,,65,237.0991,27,,
EV097,03/13/19,,96.2020516,3.500681111,4.991808889,16.17758139,,,73,259.86055,37,,
EV097,03/14/19,,72.2167836,2.386960556,3.396892778,10.54286611,,,62.5,210.35797,38,,
EV097,03/15/19,,,1.187701667,,,,,3,9.21294,31,,
EV097,03/16/19,,,,,,,,,,27,,
EV097,03/18/19,,,,,,,,,,31,,
EV097,03/19/19,,,8.526453056,,,,,2.5,9.08705,34,,
EV097,03/20/19,,,0.014664444,0.007808611,,,,0.5,0.08683,38,,
EV097,03/21/19,,,2.346299722,,,,,0.5,2.75121,40,,
EV097,03/22/19,,0.62138,0.690041389,0.065750833,2.494774167,,,1,2.01161,37,,
EV097,03/25/19,,,7.2297175,0.002822222,10.05783389,,,4,16.10959,26,,
EV097,03/26/19,,99.11011,2.578275833,4.938852222,14.89597472,,,71.5,251.83166,33,,
EV097,03/27/19,,99.7718797,3.682955833,4.806709167,15.82461611,,,60.5,223.39103,45,,
EV097,03/28/19,,66.8200983,2.983008056,3.6295675,13.91417278,,,42,151.2702,41,,
EV097,03/29/19,,96.7612936,3.503184722,5.546643889,17.78152833,,,66,237.22661,33,,
EV097,04/01/19,,131.9376154,2.943896667,6.034763611,17.03895278,,,95.5,328.11941,32,,
EV097,04/02/19,,114.8496654,3.625139722,5.095723056,18.53609222,,,87,304.63111,35,,
EV097,04/03/19,,114.9459793,3.918091111,5.059358889,16.53721889,,,85.5,296.74875,33,,
EV097,04/04/19,,99.2064239,2.942393333,4.764690556,16.18065444,,,82,280.65622,32,,
EV097,04/05/19,,92.2314334,4.132316389,5.369495556,16.55348083,,,80,275.55673,37,,
EV097,04/06/19,,,,,,,,,,41,,
EV097,04/08/19,,84.7748734,2.533799167,4.203348611,14.10944583,,,52.5,190.0096,43,,
EV097,04/09/19,,100.8220119,3.520161111,5.282228889,16.53145028,,,76,263.64955,37,,
EV097,04/10/19,,99.5171139,3.178323889,4.685390833,15.03094694,,,78.5,270.2216,31,,
EV097,04/11/19,,99.3120585,4.185513889,5.550882222,18.89552417,,,105,357.70416,30,,
EV097,04/12/19,,100.0701421,3.006031944,5.0834475,18.55937139,,,94,325.27151,31,,
EV097,04/13/19,,,,,,,,,,31,,
EV097,04/15/19,,95.4035783,1.993727778,4.728071944,13.93819639,,,60.5,221.83788,34,,
EV097,04/16/19,,99.2281722,2.593884167,4.909916667,15.01935306,,,67,236.61356,42,,
EV097,04/17/19,,141.6901745,3.930650278,7.092004167,17.31737056,,,107,372.8787,44,,
EV097,04/18/19,,140.400811,3.376968056,7.250717222,22.67435111,,,90.5,312.18537,42,,
EV097,04/19/19,,118.2455071,2.4599925,5.752015833,22.27217889,,,54,196.14376,47,,
EV097,04/20/19,,,,,,,,,,55,,
EV097,04/22/19,,129.2439331,3.585775833,6.184234444,18.06577,,,101,339.60268,43,,
EV097,04/23/19,,156.1962906,3.869887778,7.516138333,23.9689275,,,98,336.99409,44,,
EV097,04/24/19,,156.0067697,3.500144722,7.851424444,21.09471333,,,82.5,289.52526,52,,
EV097,04/25/19,,0.7922595,1.072323056,0.112489722,6.573896389,,,,2.52007,57,,
EV097,04/26/19,,55.2437889,3.200411389,3.208083889,11.20479583,,,8,156.1378,49,,
EV097,04/27/19,,,,,,,,,,42,,
EV097,04/28/19,,,,,,,,,,43,,
EV097,04/29/19,,0.5095316,0.496725278,0.081479167,0.578250278,,,,1.49631,38,,
EV097,04/30/19,,103.9506602,3.558933056,4.684967222,16.75580806,,,74,254.64482,35,,
EV097,05/01/19,,44.5871219,2.901694167,2.098999167,9.622355833,,,31,112.59058,35,,
EV097,05/02/19,,97.3018942,3.922251111,5.093221944,15.39194611,,,33,228.7187,37,,
EV097,05/03/19,,0.1895209,0.619062222,0.047833056,,,,,1.06039,42,,
EV097,05/04/19,,,,,,,,,,48,,
EV097,05/05/19,,,,,,,,,,50,,
EV097,05/06/19,,,,,,,,,,44,,
EV097,05/07/19,,,0.194366389,,,,,,,42,,
EV097,05/08/19,,,,,,,,,,42,,
EV097,05/09/19,,,,,,,,,,38,,
EV097,05/10/19,,,,,,,,,,46,,
EV097,05/11/19,,,,,,,,,,53,,
EV097,05/12/19,,,,,,,,,,52,,
