Vehicle ID,Date,Number of Trips,Total Distance,Idling Time,Driving Time,Total Run Time,Initial SOC,Final SOC,SOC Used,Total Energy Consumption,Average Ambient Temperature,Initial Odometer,Final Odometer,Max SOC,Min SOC,Percent Idling Time,Drive Cycle,Average Speed,Maximum Speed
EV203,10/06/2022,,53.4,,,12.7166666666667,100,61,39,289,70.44,,,100,60.82,,,12.6,42.5
EV203,10/07/2022,,85.6,,,,,66,,282.31,,,,66,66,,,,
EV203,10/08/2022,,110.4,,,,,53,,175.27,,,,53,53,,,,
EV203,10/10/2022,,0.4,,,,,,,2.17,,,,,,,,,
EV203,10/11/2022,,87.3,,,,,,,144.46,,,,,,,,,
EV203,10/12/2022,,106.1,,,14.9,100,47,53,381,62.88,,,100,47,,,12.28,45.5
EV203,10/13/2022,,87,,,,47.23,47,,43.29,48.27,,,98,47,,,22.9,45.5
EV203,10/14/2022,,102.1,,,15.4166666666667,100,48,52,343,71.47,,,100,47.73,,,11.95,36.5
EV203,10/15/2022,,4.2,,,0.2,48.87,48,0.869999999999997,5.4,59.55,,,48.87,47.73,,,21.66,36.5
EV203,10/17/2022,,0.6,,,,,,,16.64,,,,,,,,,
EV203,10/18/2022,,0.1,,,,,,,2.08,,,,,,,,,
EV203,10/19/2022,,27.9,,,,,,,51.53,,,,,,,,,
EV203,10/20/2022,,86.5,,,12.3833333333333,100,60,40,156.53,72.97,,,100,60,,,12.96,40
EV203,10/21/2022,,103.3,,,,,54,,177.91,,,,54,54,,,,
EV203,10/24/2022,,27.6,,,9.48333333333333,95.93,51,44.93,310,53.91,,,95.93,51,,,11.98,43.7
EV203,10/25/2022,,23.1,,,2.68333333333333,,92,,39.83,66.28,,,100,91.48,,,14.85,42.8
EV203,10/26/2022,,73.9,,,,,94,,161.26,,,,94,94,,,,
EV203,10/27/2022,,0,,,,,,,0.03,,,,,,,,,
EV203,10/28/2022,,0.2,,,,,99,,12.51,,,,99,99,,,,
EV203,10/29/2022,,13.3,,,,,,,19.62,,,,,,,,,
EV203,10/30/2022,,0.9,,,,,,,3.74,,,,,,,,,
EV203,10/31/2022,,29.6,,,3.15,95.51,78,17.51,78.53,51.1,,,95.51,77.24,,,19.72,78
EV203,11/01/2022,,38.8,,,7.4,100,98,,58.27,72.83,,,100,91.4,,,14.69,48.3
EV203,11/02/2022,,47.2,,,12.55,100,59,41,249,67.3,,,100,58.52,,,12.59,39.1
EV203,11/03/2022,,75.1,,,14.15,100,5,95,554,43.69,,,100,4.89,,,11.92,43.3
EV203,11/04/2022,,98.4,,,,,22,,278.95,,,,22,22,,,,
EV203,11/08/2022,,0.2,,,,,,,26.04,,,,,,,,,
EV203,11/09/2022,,54.5,,,7.53333333333333,84.81,44,40.81,207,45.93,,,94,43.92,,,10.95,40
EV203,11/10/2022,,51.2,,,14.45,100,30,70,494,47.4,,,100,30,,,11.52,38.6
EV203,11/11/2022,,26.6,,,,,85,,243.15,,,,85,85,,,,
EV203,11/12/2022,,109.8,,,,,18,,279.84,,,,18,18,,,,
EV203,11/14/2022,,100.7,,,,,19,,287.15,,,,19,19,,,,
EV203,11/15/2022,,21.3,,,0.2,18.8,18,,103.87,36.06,,,72,17.78,,,18.58,40.8
EV203,11/16/2022,,85.9,,,,,81,,173.17,,,,81,81,,,,
EV203,11/17/2022,,22.9,,,,,,,77.11,,,,,,,,,
EV203,11/21/2022,,93.3,,,,,58,,268.04,,,,58,58,,,,
EV203,11/22/2022,,82.2,,,11.25,94.34,45,49.34,170.21,51.31,,,94.34,45,,,12.66,37.6
EV203,11/23/2022,,0.8,,,,,95,,23.57,,,,95,95,,,,
EV203,11/26/2022,,0,,,,,94,,4.11,,,,94,94,,,,
EV203,11/30/2022,,0,,,,,,,5.38,,,,,,,,,
EV203,12/01/2022,,0,,,,,93,,0.53,,,,93,93,,,,
EV203,12/02/2022,,0,,,,,92,,0.41,,,,92,92,,,,
EV203,12/03/2022,,8.9,,,1.95,92.17,87,5.17,20.46,47.92,,,92.17,87,,,9.49,32.8
EV203,12/05/2022,,0,,,,,85,,5.23,,,,85,85,,,,
EV203,12/06/2022,,0,,,,,85,,0.85,,,,85,85,,,,
EV203,12/07/2022,,0,,,,,85,,0.37,,,,85,85,,,,
EV203,12/08/2022,,0.1,,,,,,,0.77,,,,,,,,,
EV203,12/09/2022,,55.6,,,7.91666666666667,100,40,60,219.53,46.83,,,100,39.47,,,13.44,100
EV203,12/10/2022,,0,,,,,,,0.09,,,,,,,,,
EV203,12/13/2022,,0.1,,,,,,,47.81,,,,,,,,,
EV203,12/14/2022,,43.7,,,,,,,153.94,,,,,,,,,
EV203,12/15/2022,,78.5,,,,,,,322.61,,,,,,,,,
EV203,12/16/2022,,87.2,,,,,69,,279.96,,,,69,69,,,,
EV203,12/18/2022,,60.7,,,,,,,209.05,,,,,,,,,
EV203,12/19/2022,,110.2,,,,,27,,261.25,,,,27,27,,,,
EV203,12/20/2022,,0,,,,,27,,0.66,,,,27,27,,,,
EV203,12/22/2022,,0.1,,,,,96,,26.22,,,,96,96,,,,
EV203,12/23/2022,,0.3,,,,,81,,52.84,,,,81,81,,,,
EV203,12/25/2022,,0,,,,,,,0.35,,,,,,,,,
EV203,12/26/2022,,58.9,,,,,61,,146.87,,,,61,61,,,,
EV203,12/27/2022,,0,,,,,,,0.85,,,,,,,,,
EV203,12/28/2022,,0,,,,,,,0.1,,,,,,,,,
EV203,12/29/2022,,0.5,,,,,,,37.12,,,,,,,,,
EV203,12/31/2022,,0,,,,,,,0.19,,,,,,,,,
EV203,01/03/2023,,0.1,,,,,,,6.14,,,,,,,,,
EV203,01/05/2023,,108.1,,,,,14,,299.42,,,,14,14,,,,
EV203,01/06/2023,,108.7,,,,,26,,262.55,,,,26,26,,,,
EV203,01/07/2023,,0.3,,,,,,,1.83,,,,,,,,,
EV203,01/09/2023,,98.3,,,,,,,224.23,,,,,,,,,
EV203,01/10/2023,,0.1,,,,,,,5.03,,,,,,,,,
EV203,01/11/2023,,0,,,,,,,0.26,,,,,,,,,
EV203,01/12/2023,,73.1,,,,,91,,237.94,,,,91,91,,,,
EV203,01/13/2023,,104.3,,,,,36,,227.9,,,,36,36,,,,
EV203,01/14/2023,,0.2,,,,,,,2.92,,,,,,,,,
EV203,01/16/2023,,85.8,,,,,91,,184.8,,,,91,91,,,,
EV203,01/17/2023,,48.4,,,,,,,251.45,,,,,,,,,
EV203,01/18/2023,,0.2,,,,,,,2.17,,,,,,,,,
EV203,01/19/2023,,87.6,,,,,66,,269.42,,,,66,66,,,,
EV203,01/20/2023,,87.3,,,,,74,,278.06,,,,74,74,,,,
EV203,01/23/2023,,87.3,,,,,,,251.6,,,,,,,,,
EV203,01/24/2023,,86.3,,,,,93,,310.97,,,,93,93,,,,
EV203,01/25/2023,,86.4,,,,,97,,253.04,,,,97,97,,,,
EV203,01/26/2023,,86.9,,,,,76,,238.4,,,,76,76,,,,
EV203,01/27/2023,,87.2,,,,,99,,246.69,,,,99,99,,,,
EV203,01/28/2023,,82,,,,,,,273.13,,,,,,,,,
EV203,01/29/2023,,58.3,,,7.91666666666667,96.25,16,80.25,271,18.17,,,96.25,16,,,11.02,30.2
EV203,01/30/2023,,76,,,11.05,100,9,91,302,19.02,,,100,8.13,,,11.76,39.5
EV203,01/31/2023,,48.5,,,3.93333333333333,100,51,49,239.4,20.83,,,100,51,,,12.95,43.6
EV203,02/01/2023,,87.3,,,,,73,,269.23,,,,73,73,,,,
EV203,02/02/2023,,86.5,,,,,88,,209.9,,,,88,88,,,,
EV203,02/03/2023,,87.4,,,,,78,,226.91,,,,78,78,,,,
EV203,02/04/2023,,96.2,,,,,83,,185.95,,,,83,83,,,,
EV203,02/05/2023,,0.1,,,,,,,9.46,,,,,,,,,
EV203,02/06/2023,,0.1,,,,,,,7.54,,,,,,,,,
EV203,02/08/2023,,0.1,,,,,,,4.5,,,,,,,,,
EV203,02/09/2023,,0.1,,,,,,,1.32,,,,,,,,,
EV203,02/10/2023,,103.4,,,,,25,,269.05,,,,25,25,,,,
EV203,02/11/2023,,98.9,,,13.1333333333333,100,55,45,172.91,53.84,,,100,55,,,12.17,38.2
EV203,02/12/2023,,108.7,,,14.6333333333333,100,26,74,262.35,50,,,100,26,,,12.62,36.5
EV203,02/13/2023,,87.2,,,12.2833333333333,100,59,41,157.54,54.64,,,100,58.74,,,11.71,43.2
EV203,02/14/2023,,87.5,,,12.3833333333333,100,48,52,194.25,50.98,,,100,48,,,12,39
EV203,02/15/2023,,66.3,,,8.8,100,35,65,237.51,25.43,,,100,34.41,,,11.46,36.6
EV203,02/16/2023,,87,,,12.4666666666667,100,15,85,296.39,32.25,,,100,15,,,12.49,44.8
EV203,02/17/2023,,0.3,,,,,95,,25.16,,,,95,95,,,,
EV203,02/18/2023,,0.3,,,,,92,,7.42,,,,92,92,,,,
EV203,02/19/2023,,0,,,,,,,0.02,,,,,,,,,
EV203,02/20/2023,,0.1,,,,,,,0.78,,,,,,,,,
EV203,02/21/2023,,0.1,,,,,,,3.74,,,,,,,,,
EV203,02/22/2023,,0,,,,,92,,16.26,,,,92,92,,,,
EV203,03/31/2023,,101,,,14.45,94.17,39,55.17,188,50.07,,,94.17,39,,,12.68,38.9
EV203,04/01/2023,,97.9,,,13.1,100,63,37,144.59,63.74,,,100,62.69,,,13.13,41
EV203,04/02/2023,,0,,,,,,,0.04,,,,,,,,,
EV203,04/03/2023,,6.6,,,0.616666666666667,100,100,0,11.52,44.88,,,100,100,,,16.53,35
EV203,04/05/2023,,0,,,,,,,0.24,,,,,,,,,
EV203,04/06/2023,,0,,,,,,,0.07,,,,,,,,,
EV203,04/07/2023,,10.6,,,7.91666666666667,100,96,4,25.73,64.3,,,100,95.4,,,14.29,39.5
EV203,04/08/2023,,96.8,,,13.3,100,64,36,141.82,63.61,,,100,63.35,,,13.56,41
EV203,04/09/2023,,60,,,8.05,100,77,23,92.37,66.72,,,100,76.85,,,12.95,35.6
EV203,04/10/2023,,0.2,,,,,,,1.08,,,,,,,,,
EV203,04/11/2023,,106.3,,,14.9166666666667,100,46,54,196,79.26,,,100,46,,,12.93,44
EV203,04/12/2023,,88.8,,,21.2,46.04,60,,88.8,71.57,,,100,45.74,,,12.36,46
EV203,04/13/2023,,87.1,,,12.4666666666667,100,68,32,126.29,74.01,,,100,67.73,,,11.32,35.3
EV203,04/14/2023,,0,,,,,,,0.78,,,,,,,,,
EV203,04/18/2023,,86.4,,,12.4833333333333,100,61,39,154.01,71.57,,,100,60.5,,,12.84,43.3
EV203,04/19/2023,,86.6,,,12.2833333333333,100,63,37,142.16,58.48,,,100,62.91,,,12.73,44.9
EV203,04/20/2023,,86.4,,,12.4,100,53,47,174.17,52.82,,,100,52.67,,,12.82,43.5
EV203,04/21/2023,,87.3,,,12.2,100,59,41,158.59,52.73,,,100,58.65,,,12.66,48.4
EV203,04/24/2023,,87.3,,,12.35,100,67,33,130.04,64.83,,,100,66.72,,,11.46,40.3
EV203,04/25/2023,,87,,,12.5666666666667,100,58,42,164.17,57.79,,,100,57.95,,,12.89,40.2
EV203,04/26/2023,,87.3,,,12.3166666666667,100,60,40,157.4,59.58,,,100,59.25,,,12.5,43.5
EV203,04/27/2023,,0,,,,,,,0.01,,,,,,,,,
EV203,04/28/2023,,105.9,,,14.9,100,49,51,182.52,60.43,,,100,49,,,12.18,42.3
EV203,04/29/2023,,100,,,21.75,49.27,61,,160.36,64.5,,,100,47.87,,,13.59,47.7
EV203,04/30/2023,,107.8,,,14.8666666666667,100,63,37,146.7,68.14,,,100,62.37,,,12.82,41.7
EV203,05/01/2023,,87.3,,,12.3666666666667,100,68,32,127.46,70.19,,,100,67.14,,,11.49,40.8
EV203,05/02/2023,,87.3,,,12.25,100,67,33,128.59,66.55,,,100,66.89,,,12.62,44.3
EV203,05/03/2023,,106.5,,,15.05,100,53,47,175.13,77.95,,,100,53,,,12.1,35.6
EV203,05/04/2023,,88.7,,,21.4666666666667,52.96,65,,140.88,66.1,,,100,52.11,,,13.01,48.1
EV203,05/05/2023,,87.2,,,12.2666666666667,100,67,33,130.01,73.07,,,100,66.6,,,12.6,45.7
EV203,05/06/2023,,90.9,,,14.55,100,68,32,124.73,70.51,,,100,68,,,11.44,36.6
EV203,05/07/2023,,0.1,,,0.0666666666666667,67.92,67,0.920000000000002,0.39,60.39,,,68,67,,,4.04,5.6
EV203,05/08/2023,,0,,,,,67,,1.19,,,,67,67,,,,
