Vehicle ID,Date,Number of Trips,Total Distance,Idling Time,Driving Time,Total Run Time,Initial SOC,Final SOC,SOC Used,Total Energy Consumption,Average Ambient Temperature,Initial Odometer,Final Odometer
EV107,10/01/20,46,31.64715086,7.043333333,11.88376056,18.92472222,,,38.57338055,113.0377394,77,39647.70114,39679.34829
EV107,10/02/20,36,45.02603068,3.833888889,11.23464389,15.06666667,,,49.90091187,136.4856765,75,32727.75633,32772.78236
EV107,10/03/20,12,52.09951906,0.937222222,9.453573333,10.39,,,54.75023569,139.541832,76,11613.89472,11665.99424
EV107,10/04/20,19,19.62959797,4.716944444,5.155260278,9.871944444,,,25.24452328,66.91213767,76,19267.23041,19286.86001
EV107,10/05/20,35,24.63849226,5.671388889,6.390441944,12.05972222,,,27.50351056,73.25394129,74,36451.3894,36476.02789
EV107,10/06/20,33,34.36041547,4.750555556,10.74186306,15.49055556,,,34.47305526,97.34506909,72,35928.26838,35962.62879
EV107,10/07/20,52,27.45597116,5.937222222,10.4512175,16.38472222,,,32.99767388,98.49070181,70,58784.75421,58812.21018
EV107,10/08/20,35,56.24303478,4.265277778,11.18674861,15.44916667,,,58.66307543,153.748792,66,41245.98041,41302.22344
EV107,10/09/20,22,34.59168938,2.381944444,7.377631944,9.757222222,,,36.58311022,96.85784451,64,27181.23517,27215.82686
EV107,10/12/20,36,8.963369914,0.029444444,6.898166944,6.925555556,,,-0.100159703,0,68,48041.85744,48050.82081
EV107,10/13/20,48,11.42672392,0,8.7939525,8.791944444,,,-0.127686047,0,69,65524.11348,65535.5402
EV107,10/14/20,17,2.91191086,0.046944444,2.240992778,2.286666667,,,-0.032538669,0,75,23750.98346,23753.89537
EV107,10/15/20,21,4.366859628,0,3.360714444,3.36,,,-0.048796755,0,74,30024.92608,30029.29294
EV107,10/16/20,13,2.702519049,0.07,2.079845833,2.149444444,,,-0.030198855,0,74,18828.90977,18831.61229
