Vehicle ID,Date,Number of Trips,Total Distance,Idling Time,Driving Time,Total Run Time,Initial SOC,Final SOC,SOC Used,Total Energy Consumption,Average Ambient Temperature,Initial Odometer,Final Odometer
EV003,3/21/2017 4:00,,55.5,2.9156125,3.638988056,6.554600556,,,39,132.58682,,,
EV003,3/27/2017 4:00,,6.9,2.105426667,0.465933889,2.571360556,,,6,19.02488,,,
EV003,3/28/2017 4:00,,8.2,1.349789444,0.543743611,1.893533055,,,15,19.95004,,,
EV003,4/10/2017 4:00,,NA,0.130610833,0.014481944,0.145092777,,,4,0.26514,,,
EV003,4/11/2017 4:00,,NA,3.080501111,4.385400833,7.465901944,,,56,166.29351,,,
EV003,4/12/2017 4:00,,163,1.895954444,2.962063611,4.858018055,,,34,97.5271,,,
EV003,4/13/2017 4:00,,1.5,0.283203056,0.076774444,0.3599775,,,3,3.65376,,,
EV003,4/14/2017 4:00,,0.3,0.190155,0.034191667,0.224346667,,,3,0.57162,,,
EV003,4/17/2017 4:00,,77.5,2.582256389,3.143393333,5.725649722,,,43,135.30434,,,
EV003,4/18/2017 4:00,,75.1,3.418685,3.543615556,6.962300556,,,42,135.51123,,,
EV003,4/19/2017 4:00,,77.5,3.339282778,3.536325833,6.875608611,,,45,149.3447,,,
EV003,4/30/2017 4:00,,NA,0.171236944,0.007101111,0.178338055,,,NA,0.22379,,,
EV003,5/1/2017 4:00,,NA,NA,NA,NA,,,NA,NA,,,
EV003,5/3/2017 4:00,,13.8,14.60611167,0.591628611,15.19774028,,,15,25.09826,,,
EV003,5/5/2017 4:00,,113.6,12.34435694,4.989018056,17.333375,,,73,187.84038,,,
EV003,5/7/2017 4:00,,NA,18.44726833,0.011379167,18.4586475,,,5,0.05746,,,
EV003,5/8/2017 4:00,,104.4,11.33529361,4.591691111,15.92698472,,,56,183.87672,,,
EV003,5/9/2017 4:00,,81.5,19.00947444,3.508089444,22.51756388,,,42,132.28216,,,
EV003,5/10/2017 4:00,,77.4,12.99495,3.586783056,16.58173306,,,44,141.39198,,,
EV003,5/12/2017 4:00,,78.6,12.91426611,3.6649225,16.57918861,,,44,143.95705,,,
EV003,5/17/2017 4:00,,77.6,13.40764694,3.627353611,17.03500055,,,44,141.68392,,,
EV003,5/18/2017 4:00,,NA,16.98839472,0.036835833,17.02523055,,,5,0.46921,,,
EV003,5/19/2017 4:00,,34.5,3.457254167,1.457663611,4.914917778,,,17,59.04172,,,
EV003,5/22/2017 4:00,,NA,0.262180278,NA,#VALUE!,,,NA,0.03187,,,
EV003,5/24/2017 4:00,,37.1,9.911878889,1.653270278,11.56514917,,,25,76.16152,,,
EV003,5/25/2017 4:00,,114.6,18.32077556,5.644776667,23.96555223,,,59,183.05018,,,
EV003,5/26/2017 4:00,,NA,15.10819139,0.024770833,15.13296222,,,5,0.30571,,,
EV003,5/27/2017 4:00,,NA,23.977635,0.022295278,23.99993028,,,NA,0.49269,,,
EV003,5/31/2017 4:00,,27.9,19.34677806,1.280263056,20.62704112,,,17,50.14398,,,
EV003,6/2/2017 4:00,,77.7,12.38717417,3.317931111,15.70510528,,,41,136.97608,,,
EV003,6/5/2017 4:00,,52.8,17.03095444,2.242038611,19.27299305,,,31,90.52086,,,
EV003,6/7/2017 4:00,,62.3,18.19832972,2.8273275,21.02565722,,,38,105.81821,,,
EV003,6/8/2017 4:00,,60.8,11.09029639,2.900578333,13.99087472,,,35,102.60897,,,
EV003,6/9/2017 4:00,,62.2,15.72514611,2.923498056,18.64864417,,,42,125.5068,,,
EV003,6/10/2017 4:00,,NA,23.08382056,NA,NA,,,4,NA,,,
EV003,6/12/2017 4:00,,30.5,1.829486944,1.257276667,3.086763611,,,16,43.39373,,,
