Vehicle ID,Date,Number of Trips,Total Distance,Idling Time,Driving Time,Total Run Time,Initial SOC,Final SOC,SOC Used,Total Energy Consumption,Average Ambient Temperature,Initial Odometer,Final Odometer,Max SOC,Min SOC,Percent Idling Time,Drive Cycle,HV Accessories Energy,LV Accessories Energy,Electric Heater Energy,Traction Energy,Regenerated Energy,Average Speed,Maximum Speed
EV183,01/01/2022,3,146.252,14.45,9.016666666666667,23.466666666666665,,,,,34.4115068493151,60314.248,60460.5,,,0.6157670454545454,,,,,,,11.927780821917809,100.71
EV183,01/02/2022,2,140.748,6.733333333333333,3.95,10.683333333333334,,,,,26.2127906976744,60460.752,60601.248,,,0.6302652106084243,,,,,,,12.28028901734104,84.1
EV183,01/03/2022,2,216.127999999997,3.6166666666666663,5.233333333333333,8.850000000000001,,,,,35.5174476570289,60601.248,60817.376,,,0.4086629001883238,,,,,,,13.240846456692914,61.34
EV183,01/04/2022,5,46.2480000000069,3.7666666666666666,0.18333333333333354,3.95,,,,,50.2968421052632,60817.376,60863.624,,,0.9535864978902953,,,,,,,9.510175438596491,60.32
EV183,01/05/2022,1,143.375999999997,13.5,4.883333333333333,18.383333333333333,,,,,43.8545652173913,60863.624,61007,,,0.7343608340888487,,,,,,,9.415923913043478,92.55
EV183,01/06/2022,3,117.124000000003,4.083333333333333,7.766666666666667,11.85,,,,,38.5656626506024,61007,61124.124,,,0.34458509142053445,,,,,,,10.464902255639098,106.66
EV183,01/07/2022,3,148.875999999997,8.783333333333333,4.933333333333332,13.716666666666665,,,,,30.9940460081191,61124.124,61273,,,0.6403402187120293,,,,,,,11.923184885290148,72.05
EV183,01/08/2022,2,175.248,9.616666666666667,7.449999999999999,17.066666666666666,,,,,45.8721453287197,61273,61448.248,,,0.5634765625,,,,,,,8.756067415730337,107.3
EV183,01/09/2022,2,145.376000000004,12.45,9,21.45,,,,,43.447114474929,61448.248,61593.624,,,0.5804195804195804,,,,,,,8.160151085930123,101.71
EV183,01/10/2022,6,142.623999999996,2.0500000000000003,0.19999999999999998,2.25,,,,,29.9925324675325,61594,61736.248,,,0.9111111111111112,,,,,,,13.356309904153354,99.31
EV183,01/11/2022,5,101.127999999997,9.166666666666668,4.633333333333334,13.8,,,,,45.5169811320755,61736.248,61837.376,,,0.6642512077294687,,,,,,,16.773045822102425,71.95
EV183,01/12/2022,3,145.748000000007,3.6666666666666665,12.350000000000001,16.016666666666666,,,,,53.2332919254658,61837.376,61983.124,,,0.22892819979188345,,,,,,,10.551701863354037,68.84
EV183,01/13/2022,5,45.5,0.03333333333333333,0.13333333333333336,0.16666666666666669,,,,,61.6132890365449,61983.124,62028.624,,,0.19999999999999998,,,,,,,5.06875415282392,66.69
EV183,01/14/2022,2,140.623999999996,4.483333333333333,4.8500000000000005,9.333333333333334,,,,,31.1134328358209,62028.752,62169.248,,,0.4803571428571428,,,,,,,15.45809963099631,71.03
EV183,01/15/2022,3,0.376000000003842,4.616666666666667,0.09999999999999981,4.716666666666667,,,,,67.9427561837456,62169.248,62169.624,,,0.9787985865724382,,,,,,,0.05392226148409894,10.3
EV183,01/16/2022,2,0.251999999993131,1.35,0.050000000000000044,1.4,,,,,66.974,62169.624,62169.876,,,0.9642857142857144,,,,,,,0.2979,12.98
EV183,01/17/2022,1,0.5,0.23333333333333334,0.06666666666666665,0.3,,,,,71.6,62169.876,62170.376,,,0.7777777777777778,,,,,,,1.5882352941176472,14.05
EV183,01/18/2022,3,7.87200000000303,10.116666666666667,0.4166666666666662,10.533333333333333,,,,,69.6827906976744,62170.376,62178.248,,,0.9604430379746836,,,,,,,2.268744186046512,54.32
EV183,01/19/2022,4,101.876000000004,10.35,4.999999999999999,15.35,,,,,49.8023255813954,62178.248,62280.124,,,0.6742671009771987,,,,,,,7.548540051679587,58.38
EV183,01/20/2022,3,44.1239999999962,0.13333333333333333,0.25,0.3833333333333333,,,,,45.1307282415631,62280.124,62324.248,,,0.3478260869565218,,,,,,,4.625309882747069,60.32
EV183,01/21/2022,5,111.876000000004,12.233333333333333,5.3999999999999995,17.633333333333336,,,,,34.0795294117647,62324.248,62436.124,,,0.6937618147448014,,,,,,,16.0632,64.81
EV183,01/22/2022,2,117.5,8.366666666666667,4.7666666666666675,13.133333333333333,,,,,46.1772985244041,62436.248,62553.624,,,0.6370558375634519,,,,,,,8.355822928490351,66.47
EV183,01/23/2022,5,154,7.25,5.449999999999999,12.7,,,,,38.3589616810878,62553.624,62707.624,,,0.5708661417322834,,,,,,,10.942150803461063,69.6
EV183,01/24/2022,4,207,6.366666666666666,9.333333333333334,15.700000000000001,,,,,39.4071726438699,62707.876,62914.624,,,0.40552016985138,,,,,,,10.315074875207987,86.19
EV183,01/25/2022,3,145.127999999997,11.683333333333335,4.866666666666667,16.55,,,,,37.3303974221267,62914.624,63059.752,,,0.7059415911379658,,,,,,,9.266853813559322,102.39
EV183,01/26/2022,2,115.748,6.266666666666667,6.133333333333333,12.4,,,,,42.4557993730408,63059.876,63175.5,,,0.5053763440860215,,,,,,,10.658028169014084,69.4
EV183,01/27/2022,3,174.124000000003,7.85,7.733333333333333,15.583333333333334,,,,,50.2849699398798,63175.752,63349.624,,,0.5037433155080213,,,,,,,10.08442,102.22
EV183,01/28/2022,4,114.751999999993,8.583333333333332,4.7,13.283333333333333,,,,,42.5846381093058,63349.752,63464.376,,,0.6461731493099121,,,,,,,9.341713441654358,74.5
