Vehicle ID,Local Trip Start Time,Local Trip End Time,Total Distance,Idling Time,Driving Time,Total Run Time,Initial SOC,Final SOC,SOC Used,Total Energy Consumption,Average Ambient Temperature,Initial Odometer,Final Odometer,Percent Idling Time,Drive Cycle,HV Acces. Energy,LV Acces. Energy,Elect. Heater Energy,Traction Energy
EV070,02/14/2020 16:57,02/14/2020 18:44,75.11,,,1.7833333333333334,82,54,28,130.48,40,,,,,0.97,4.91,0,124.6
EV070,02/15/2020 06:23,02/15/2020 11:23,65.86999999999999,,,4.666666666666667,89,62,27,128.62,34,,,,,5.05,13.56,5.13,104.87
EV070,02/15/2020 12:17,02/15/2020 17:06,54.6,,,4.633333333333334,61,39,22,104.38,45,,,,,5.36,13.42,1.88,83.72
EV070,02/16/2020 07:11,02/16/2020 11:24,78.76,,,4.15,89,60,29,136.07,36,,,,,3.18,10.13,0.6,122.16
EV070,02/16/2020 13:00,02/16/2020 17:37,87.54,,,4.516666666666667,58,23,35,162.17,40,,,,,2.79,11.35,0.27,147.75
EV070,02/17/2020 06:26,02/17/2020 06:56,6.6,,,0.5166666666666667,89,86,3,13.05,38,,,,,0.51,1.34,0.33,10.87
EV070,02/17/2020 07:22,02/17/2020 07:56,8.62,,,0.5833333333333334,86,82,4,14.91,32,,,,,0.62,1.85,0,12.44
EV070,02/17/2020 08:22,02/17/2020 09:58,17.79,,,1.3,82,76,6,29.82,34,,,,,1.22,4.26,0.31,24.04
EV070,02/17/2020 10:23,02/17/2020 11:00,8.93,,,0.6166666666666667,76,72,4,16.78,35,,,,,0.62,1.9,0.6,13.65
EV070,02/17/2020 11:22,02/17/2020 13:55,26.87,,,1.95,72,62,10,48.46,41,,,,,2,5.61,2.6,38.26
EV070,02/17/2020 14:21,02/17/2020 14:55,8.7,,,0.5666666666666667,62,59,3,14.91,41,,,,,0.5,1.69,0.56,12.17
EV070,02/17/2020 15:20,02/17/2020 15:45,5.98,,,0.43333333333333335,59,57,2,9.32,41,,,,,0.36,1.31,0.27,7.37
EV070,02/18/2020 15:12,02/18/2020 18:56,94.36999999999999,,,3.3333333333333335,90,55,35,162.17,36,,,,,2.28,10.12,1.25,148.52
EV070,02/19/2020 06:22,02/19/2020 16:46,76.66,,,10.333333333333334,88,52,36,165.9,39,,,,,14.59,26.23,0.8,124.28
EV070,02/20/2020 06:05,02/20/2020 17:19,145.56,,,10.8,89,32,57,260.96,29,,,,,11.6,33.21,1.84,214.31
EV070,02/24/2020 15:04,02/24/2020 18:42,89.4,,,3.316666666666667,90,58,32,150.98,31,,,,,2.26,9,2.58,137.14
EV070,02/25/2020 15:15,02/25/2020 16:20,19.18,,,0.9166666666666666,88,80,8,35.42,27,,,,,1.04,2.41,0,31.96
EV070,02/25/2020 16:58,02/25/2020 18:54,75.19,,,1.9166666666666667,80,51,29,132.34,26,,,,,1.29,6.87,0,124.18
EV070,02/26/2020 06:28,02/26/2020 11:53,51.5,,,3.783333333333333,88,66,22,104.38,23,,,,,4.99,11.12,10.17,78.11
EV070,02/26/2020 12:20,02/26/2020 13:56,17.71,,,1.3,66,59,7,33.55,32,,,,,1.72,3.58,1.69,26.57
EV070,02/26/2020 14:20,02/26/2020 15:44,14.99,,,1.0833333333333333,58,53,5,26.1,33,,,,,1.12,3,2.16,19.81
EV070,02/27/2020 06:55,02/27/2020 15:16,75.11,,,4.95,90,62,28,126.75,39,,,,,4.75,15.54,2.08,104.39
EV070,02/28/2020 06:07,02/28/2020 16:32,78.76,,,10.116666666666667,90,55,35,164.03,46,,,,,14.36,26.8,0,122.86
EV070,03/01/2020 15:51,03/01/2020 23:59,58.64,,,7.983333333333333,90,61,29,136.07,36,,,,,9.65,21.77,1.88,102.78
EV070,03/02/2020 00:00,03/02/2020 02:16,31.150000000000002,,,3.5833333333333335,61,52,9,65.24,31,,,,,4.41,6.16,0,54.68
EV070,03/02/2020 14:54,03/02/2020 15:27,6.45,,,0.4666666666666667,88,85,3,13.05,45,,,,,0.43,1.22,0,11.4
EV070,03/02/2020 15:57,03/02/2020 23:59,72.31,,,5.883333333333334,85,57,28,128.62,32,,,,,5.46,19.37,10.8,92.98
EV070,05/11/2020 12:39,05/11/2020 20:23,99.19,,,7.7,63,32,31,147.26,51,,,,,6.04,17.91,1.1,122.21
EV070,05/12/2020 07:46,05/12/2020 20:22,162.88000000000002,,,11.35,88,38,50,236.73,66,,,,,12.05,21.85,0,202.83
EV070,05/13/2020 07:46,05/13/2020 20:10,159.54,,,12.333333333333334,91,38,53,244.18,66,,,,,10.24,19.71,0,214.23
EV070,05/15/2020 07:44,05/15/2020 20:09,159.76999999999998,,,12.116666666666667,89,39,50,231.14,61,,,,,9.45,23.25,0,198.44
EV070,05/16/2020 07:34,05/16/2020 20:35,163.10999999999999,,,12.566666666666666,89,39,50,233,64,,,,,9.02,27.34,1.26,195.38
EV070,05/17/2020 07:21,05/17/2020 20:22,97.79,,,11.75,90,52,38,175.22,76,,,,,21.04,26.41,0,127.77
EV070,05/18/2020 07:25,05/18/2020 20:21,97.01,,,12.1,87,47,40,186.4,79,,,,,33.78,25.92,0,126.7
EV070,05/19/2020 07:46,05/19/2020 20:10,159.69,,,10.9,90,32,58,266.55,77,,,,,25.94,24.2,0.77,215.65
EV070,05/20/2020 07:28,05/20/2020 20:18,86.6,,,12.566666666666666,90,58,32,147.26,70,,,,,9.78,23.06,0,114.42
EV070,05/21/2020 16:16,05/21/2020 19:13,62.220000000000006,,,2.933333333333333,88,70,18,83.88,66,,,,,1.55,4.81,0,77.52
EV070,05/22/2020 07:27,05/22/2020 20:13,89.48,,,11.8,90,60,30,139.8,74,,,,,11.09,21.4,0,107.31
EV070,05/23/2020 07:44,05/23/2020 20:21,163.73,,,12.066666666666666,88,40,48,223.68,64,,,,,9.06,22.83,0,191.79
EV070,05/24/2020 07:42,05/24/2020 20:20,163.89000000000001,,,12.35,90,37,53,247.91,53,,,,,10.6,25.9,0.26,211.15
EV070,05/25/2020 07:26,05/25/2020 20:28,94.45,,,12.4,87,53,34,160.3,66,,,,,11.9,25.93,1.6,120.88
EV070,05/26/2020 07:29,05/26/2020 20:18,96.08,,,11.75,89,55,34,156.58,72,,,,,10.93,22.29,0,123.36
EV070,05/27/2020 07:19,05/27/2020 20:12,96.86,,,12.6,90,52,38,175.22,69,,,,,15.11,24.91,0,135.19
EV070,05/28/2020 07:44,05/28/2020 20:12,159.60999999999999,,,12.333333333333334,89,33,56,259.1,76,,,,,22.81,23.79,0,212.49
EV070,05/29/2020 07:37,05/29/2020 20:23,163.26999999999998,,,12.616666666666667,89,42,47,218.09,73,,,,,9.4,22.55,0,186.14
EV070,05/30/2020 13:12,05/30/2020 13:22,4.35,,,0.18333333333333332,88,86,2,9.32,88,,,,,0.17,0.43,0,8.73
EV070,05/30/2020 17:45,05/30/2020 20:17,86.36999999999999,,,2.466666666666667,85,57,28,130.48,60,,,,,1.7,5.66,0,123.12
EV070,06/01/2020 05:35,06/01/2020 08:32,89.25,,,2.6333333333333333,90,60,30,139.8,56,,,,,1.76,6.14,0.31,131.58
EV070,06/04/2020 05:34,06/04/2020 08:08,85.52,,,2.533333333333333,91,62,29,134.21,53,,,,,1.91,6.62,1.26,124.43
EV070,06/04/2020 08:45,06/04/2020 09:17,12.66,,,0.55,62,58,4,18.64,72,,,,,0.52,1.08,0,17.04
EV070,06/04/2020 09:45,06/04/2020 11:14,25.479999999999997,,,1.15,58,49,9,41.01,80,,,,,2.41,2.66,0,35.94
EV070,06/04/2020 11:44,06/04/2020 12:03,7.3,,,0.3333333333333333,49,47,2,9.32,74,,,,,0.64,0.73,0,7.94
EV070,06/05/2020 05:38,06/05/2020 06:34,32.7,,,0.95,82,75,7,33.55,52,,,,,0.51,1.75,0,31.3
EV070,06/05/2020 06:38,06/05/2020 08:15,54.91,,,1.6166666666666667,78,53,25,115.57,57,,,,,1.93,3.15,0,110.49
EV070,06/09/2020 09:11,06/09/2020 09:17,4.58,,,0.11666666666666667,90,90,0,3.73,51,,,,,0.06,0.32,0,3.35
EV070,06/10/2020 07:40,06/10/2020 20:21,98.88,,,12.4,90,55,35,160.3,69,,,,,13.04,21.8,0,125.46
EV070,06/11/2020 07:50,06/11/2020 20:14,95.07,,,12.183333333333334,92,54,38,177.08,77,,,,,26.86,28.2,0,122.02
EV070,06/12/2020 07:39,06/12/2020 20:09,158.76,,,12.35,90,37,53,244.18,78,,,,,28.42,25.88,0,189.88
EV070,06/13/2020 07:42,06/13/2020 20:20,163.34,,,12.3,92,43,49,227.41,74,,,,,20.82,24.93,0,181.66
EV070,06/14/2020 07:28,06/14/2020 20:12,95.77,,,12.65,92,54,38,173.35,79,,,,,31.54,25.19,0,116.62
EV070,06/16/2020 05:31,06/16/2020 08:26,90.33,,,2.683333333333333,90,60,30,136.07,58,,,,,1.9,7.58,0.98,125.62
EV070,06/17/2020 07:36,06/17/2020 20:21,162.33,,,12.7,91,39,52,244.18,78,,,,,31.23,,0,212.95
EV070,06/18/2020 17:10,06/18/2020 20:15,89.09,,,2.75,92,64,28,130.48,77,,,,,6.69,,0,123.79
EV070,06/22/2020 12:58,06/22/2020 20:14,91.73,,,7.166666666666667,90,62,28,126.75,79,,,,,12.93,,0,113.82
EV070,06/23/2020 16:18,06/23/2020 20:33,97.01,,,3.9166666666666665,89,48,41,190.13,85,,,,,33.33,,0,156.8
EV070,06/24/2020 07:36,06/24/2020 20:20,98.88,,,12.483333333333333,91,48,43,199.45,82,,,,,39.09,32.95,0.32,127.08
EV070,06/25/2020 16:16,06/25/2020 19:30,90.56,,,2.6333333333333333,90,63,27,124.89,70,,,,,2.48,,0,122.41
EV070,06/26/2020 10:40,06/26/2020 20:09,122.41000000000001,,,9.366666666666667,92,50,42,193.86,79,,,,,23.61,,0,170.25
EV070,06/27/2020 07:31,06/27/2020 20:04,91.73,,,12.116666666666667,90,54,36,165.9,77,,,,,24.39,,0,141.51
EV070,06/28/2020 06:04,06/28/2020 15:30,73.32,,,9.083333333333334,92,69,23,108.11,72,,,,,12.96,,0,95.16
EV070,06/30/2020 06:24,06/30/2020 23:58,125.44000000000001,,,17.383333333333333,87,43,44,203.18,65,,,,,21.92,,0,181.26
EV070,07/01/2020 07:49,07/01/2020 23:58,91.11,,,16.016666666666666,86,52,34,158.44,76,,,,,26.93,,0.32,131.18
EV070,07/02/2020 07:51,07/02/2020 22:52,78.45,,,14.733333333333333,89,59,30,139.8,79,,,,,23.35,,0,116.45
EV070,07/03/2020 06:09,07/03/2020 22:50,214.99,,,16.383333333333333,88,20,68,320.61,71,,,,,27.09,,0,293.52
EV070,07/04/2020 06:01,07/04/2020 23:58,227.19,,,17.5,91,28,63,292.65,69,,,,,19.86,,0,272.79
EV070,07/05/2020 06:06,07/05/2020 19:35,172.51,,,13.2,85,29,56,260.96,77,,,,,26.36,,0,234.6
EV070,07/06/2020 06:08,07/06/2020 19:28,171.65,,,12.183333333333334,90,25,65,305.7,79,,,,,37.83,16.3,0,251.56
EV070,07/07/2020 05:47,07/07/2020 15:43,123.27,,,9.5,92,56,36,165.9,80,,,,,16.74,,0,149.15
EV070,07/08/2020 14:37,07/08/2020 23:55,122.02,,,9.183333333333334,91,52,39,182.67,75,,,,,22.18,,0,160.49
EV070,07/09/2020 06:18,07/09/2020 23:58,129.63,,,17.333333333333332,89,36,53,249.78,77,,,,,40.96,,0.31,208.5
EV070,07/10/2020 07:50,07/10/2020 22:50,79.07,,,14.416666666666666,85,51,34,158.44,81,,,,,41.23,,0,117.21
EV070,07/11/2020 06:06,07/11/2020 23:58,130.8,,,17.016666666666666,87,30,57,266.55,78,,,,,65.2,,0,201.35
EV070,07/12/2020 06:05,07/12/2020 11:51,44.43,,,5.483333333333333,86,73,13,63.38,72,,,,,6,,0,57.38
EV070,07/13/2020 07:48,07/13/2020 22:52,79.22,,,14.766666666666667,90,61,29,130.48,78,,,,,25.57,,0,104.91
EV070,07/14/2020 06:06,07/14/2020 23:58,129.09,,,16.833333333333332,89,46,43,201.31,69,,,,,24.47,,0,176.84
EV070,07/15/2020 15:00,07/15/2020 23:58,113.94000000000001,,,8.533333333333333,92,61,31,143.53,67,,,,,7.47,,0,136.06
EV070,07/16/2020 00:01,07/16/2020 00:23,8.08,,,0.38333333333333336,61,60,1,5.59,58,,,,,0.31,,0,5.29
EV070,07/16/2020 07:46,07/16/2020 22:46,79.54,,,14.633333333333333,88,60,28,132.34,64,,,,,11.54,19.13,4.22,97.46
EV070,07/17/2020 06:10,07/17/2020 23:58,127.69,,,17.466666666666665,87,42,45,208.77,70,,,,,26.95,,0,181.81
EV070,07/18/2020 00:02,07/18/2020 00:18,6.14,,,0.2833333333333333,42,41,1,5.59,54,,,,,0.18,,0,5.41
EV070,07/18/2020 07:44,07/18/2020 22:46,78.53,,,14.866666666666667,87,54,33,152.85,77,,,,,28.49,,0.95,123.4
EV070,07/19/2020 06:10,07/19/2020 23:58,129.70999999999998,,,17.633333333333333,87,44,43,201.31,71,,,,,25.42,,0,175.89
EV070,07/20/2020 00:02,07/20/2020 00:16,5.359999999999999,,,0.25,44,42,2,3.73,54,,,,,0.16,,0,3.56
EV070,07/20/2020 08:09,07/20/2020 21:11,65.48,,,12.733333333333333,84,58,26,119.3,83,,,,,26.39,,0,92.91
EV070,07/21/2020 05:59,07/21/2020 23:58,127.93,,,17.783333333333335,90,44,46,212.5,73,,,,,36.26,,0,176.24
EV070,07/22/2020 00:02,07/22/2020 00:28,6.45,,,0.45,44,43,1,5.59,58,,,,,0.45,,0,5.14
EV070,07/22/2020 07:52,07/22/2020 22:49,78.06,,,14.666666666666666,90,64,26,123.02,69,,,,,12.22,,1.43,109.37
EV070,07/23/2020 06:05,07/23/2020 23:58,130.49,,,17.75,88,40,48,223.68,71,,,,,26.21,59.74,0.31,137.42
EV070,07/24/2020 00:01,07/24/2020 00:19,6.29,,,0.31666666666666665,40,38,2,5.59,56,,,,,0.28,,0,5.31
EV070,07/24/2020 06:10,07/24/2020 23:58,128.93,,,17.316666666666666,89,43,46,214.36,67,,,,,21.63,,0.63,192.1
EV070,07/25/2020 00:01,07/25/2020 00:18,5.75,,,0.3,43,41,2,7.46,55,,,,,0.23,,0,7.23
EV070,07/25/2020 07:48,07/25/2020 23:58,75.34,,,16.1,90,58,32,145.39,63,,,,,10.08,,0.94,134.37
EV070,07/26/2020 00:14,07/26/2020 00:33,8.47,,,0.3333333333333333,57,55,2,9.32,56,,,,,0.21,,0,9.11
EV070,07/26/2020 08:06,07/26/2020 22:46,73.4,,,14.616666666666667,88,59,29,132.34,78,,,,,26.21,,0.84,105.3
EV070,07/27/2020 06:07,07/27/2020 23:58,130.8,,,17.566666666666666,90,44,46,214.36,75,,,,,31.03,,0,183.33
EV070,07/28/2020 00:01,07/28/2020 00:23,6.29,,,0.38333333333333336,44,43,1,5.59,64,,,,,0.3,,0,5.29
EV070,07/28/2020 01:25,07/28/2020 01:41,12.04,,,0.2833333333333333,43,39,4,18.64,60,,,,,0.12,,0,18.52
EV070,07/28/2020 07:47,07/28/2020 22:53,77.21000000000001,,,14.966666666666667,86,58,28,134.21,72,,,,,17.41,,0,116.79
EV070,07/29/2020 06:04,07/29/2020 23:58,130.02,,,17.55,91,44,47,219.95,71,,,,,31.05,,0,188.9
EV070,07/30/2020 00:01,07/30/2020 00:15,5.67,,,0.25,44,42,2,9.32,55,,,,,0.22,,0,9.1
EV070,07/30/2020 07:49,07/30/2020 22:51,78.67999999999999,,,14.883333333333333,88,57,31,147.26,79,,,,,28.71,,0.91,117.64
EV070,07/31/2020 06:16,07/31/2020 23:58,129.94,,,17.516666666666666,87,34,53,246.05,73,,,,,35.26,,0.32,210.46
EV070,08/01/2020 00:01,08/01/2020 00:17,5.67,,,0.2833333333333333,34,33,1,5.59,55,,,,,0.15,,0,5.45
EV070,08/02/2020 05:58,08/02/2020 15:43,123.57,,,9.566666666666666,92,48,44,206.9,74,,,,,22.83,20.88,0,163.2
EV070,08/03/2020 06:04,08/03/2020 15:25,119.54,,,9.25,91,46,45,210.63,75,,,,,31.77,,0,178.86
EV070,08/04/2020 05:54,08/04/2020 23:58,128.23999999999998,,,17.65,90,35,55,257.23,74,,,,,40.07,,0,217.16
EV070,08/05/2020 00:01,08/05/2020 00:26,5.05,,,0.26666666666666666,35,33,2,7.46,60,,,,,0.26,,0,7.2
EV070,08/05/2020 07:51,08/05/2020 22:59,78.99000000000001,,,14.783333333333333,92,56,36,167.76,80,,,,,30.3,,0,137.46
EV070,08/06/2020 06:08,08/06/2020 23:58,128.39000000000001,,,17.583333333333332,88,27,61,281.46,75,,,,,43.71,,0.25,237.5
EV070,08/07/2020 00:02,08/07/2020 00:17,5.83,,,0.26666666666666666,27,26,1,5.59,55,,,,,0.19,,0,5.41
EV070,08/07/2020 07:45,08/07/2020 23:58,82.25,,,16.133333333333333,90,54,36,167.76,77,,,,,31.99,,0,135.77
EV070,08/08/2020 00:15,08/08/2020 00:30,4.35,,,0.2,54,53,1,3.73,56,,,,,0.1,,0,3.62
EV070,08/08/2020 06:02,08/08/2020 15:45,123.27,,,9.6,84,41,43,201.31,72,,,,,23.54,,0,177.78
EV070,08/10/2020 15:00,08/10/2020 23:50,109.13,,,8.733333333333333,91,56,35,164.03,73,,,,,13.35,,0,150.69
EV070,08/11/2020 06:02,08/11/2020 23:58,129.25,,,17.583333333333332,91,34,57,266.55,75,,,,,47.88,,0,218.68
EV070,08/12/2020 00:01,08/12/2020 00:16,5.67,,,0.26666666666666666,33,32,1,7.46,56,,,,,0.33,,0,7.13
EV070,08/12/2020 07:50,08/12/2020 22:49,76.74000000000001,,,14.85,86,51,35,165.9,79,,,,,30.84,,0.32,134.74
EV070,08/13/2020 06:03,08/13/2020 23:58,128.47,,,17,86,25,61,285.19,76,,,,,45.09,,0,240.1
EV070,08/14/2020 00:01,08/14/2020 00:14,5.13,,,0.23333333333333334,25,24,1,5.59,57,,,,,0.16,,0,5.43
EV070,08/14/2020 07:47,08/14/2020 22:55,77.44000000000001,,,14.733333333333333,90,54,36,165.9,79,,,,,34.37,27.28,0,104.25
EV070,08/15/2020 06:08,08/15/2020 23:58,128.86,,,17.433333333333334,87,32,55,257.23,74,,,,,42.02,,0.26,214.96
EV070,08/16/2020 00:01,08/16/2020 00:19,6.21,,,0.31666666666666665,32,30,2,7.46,59,,,,,0.37,,0,7.08
EV070,08/16/2020 08:35,08/16/2020 22:48,70.21000000000001,,,14.1,86,54,32,149.12,80,,,,,35,,0.32,113.81
EV070,08/17/2020 07:00,08/17/2020 23:58,119.54,,,16.766666666666666,86,33,53,244.18,77,,,,,49.26,,0,194.93
EV070,08/18/2020 00:01,08/18/2020 00:17,5.98,,,0.2833333333333333,33,32,1,5.59,59,,,,,0.11,,0,5.49
EV070,08/18/2020 15:20,08/18/2020 23:58,108.2,,,8.566666666666666,87,50,37,173.35,79,,,,,20.31,,0,153.04
EV070,08/19/2020 00:01,08/19/2020 00:11,4.819999999999999,,,0.18333333333333332,50,48,2,5.59,63,,,,,0.15,,0,5.45
EV070,08/19/2020 07:49,08/19/2020 22:49,78.29,,,14.933333333333334,89,52,37,167.76,82,,,,,35.11,,0.64,132.01
EV070,08/20/2020 06:11,08/20/2020 23:58,127.69,,,17.516666666666666,86,32,54,251.64,75,,,,,36.09,,0,215.55
EV070,08/21/2020 00:01,08/21/2020 00:16,5.51,,,0.26666666666666666,32,30,2,7.46,63,,,,,0.39,,0,7.06
EV070,08/21/2020 07:41,08/21/2020 22:56,77.59,,,15.133333333333333,91,56,35,165.9,78,,,,,35.01,,1.96,128.93
EV070,08/22/2020 06:03,08/22/2020 15:24,120.7,,,9.183333333333334,91,48,43,199.45,75,,,,,25.73,,0,173.71
EV070,08/22/2020 15:50,08/22/2020 16:02,4.659999999999999,,,0.11666666666666667,48,46,2,9.32,81,,,,,0.23,,0,9.09
EV070,08/23/2020 06:03,08/23/2020 15:44,124.58,,,9.383333333333333,90,48,42,197.58,74,,,,,21.98,,0.64,174.96
EV070,08/24/2020 06:04,08/24/2020 15:41,124.43,,,9.45,89,46,43,201.31,74,,,,,24.36,,0,176.95
EV070,08/25/2020 06:10,08/25/2020 23:58,114.25,,,17.583333333333332,89,36,53,247.91,74,,,,,39.97,35.5,0,172.44
EV070,08/26/2020 00:01,08/26/2020 00:29,4.21,,,0.48333333333333334,36,35,1,5.59,64,,,,,0.32,0.9,0,4.38
EV070,08/27/2020 05:52,08/27/2020 15:45,142.9,,,9.3,88,88,0,411.94,75,,,,,22.12,0.15,0,389.67
EV070,08/28/2020 06:10,08/28/2020 15:27,120.93,,,9.2,62,61,1,287.06,67,,,,,11.13,15.77,0,260.16
EV070,08/31/2020 06:11,08/31/2020 23:58,126.29,,,17.433333333333334,72,71,1,333.66,64,,,,,21.35,17.07,0,295.23
EV070,09/01/2020 06:05,09/01/2020 23:58,130.64,,,17.516666666666666,75,75,0,348.57,62,,,,,20.48,7.35,0,320.74
EV070,09/03/2020 07:44,09/03/2020 22:51,78.45,,,14.85,88,60,28,130.48,75,,,,,20.77,27.25,0.55,81.92
EV070,09/04/2020 06:16,09/04/2020 23:58,129.01,,,17.616666666666667,88,33,55,259.1,72,,,,,45.96,36.44,0,176.7
EV070,09/05/2020 00:01,09/05/2020 00:19,6.06,,,0.3,33,31,2,7.46,54,,,,,0.19,0.52,0,6.75
EV070,09/05/2020 07:43,09/05/2020 22:50,78.76,,,14.983333333333333,88,54,34,152.85,77,,,,,34.07,27.94,0,90.85
EV070,09/06/2020 06:08,09/06/2020 23:58,127.69,,,17.683333333333334,87,33,54,251.64,72,,,,,48.57,37.82,0,165.25
EV070,09/07/2020 00:01,09/07/2020 00:18,6.06,,,0.3,33,32,1,5.59,55,,,,,0.24,0.52,0,4.83
EV070,09/07/2020 06:10,09/07/2020 23:55,127.77,,,17.466666666666665,89,44,45,210.63,66,,,,,18.76,34.28,0,157.6
EV070,09/08/2020 00:06,09/08/2020 00:20,5.359999999999999,,,0.25,43,42,1,3.73,54,,,,,0.17,0.6,0,2.96
EV070,09/08/2020 15:08,09/08/2020 20:33,64,,,5.366666666666666,84,60,24,111.84,35,,,,,5.09,15.04,0.94,90.76
EV070,09/09/2020 06:02,09/09/2020 23:26,129.79,,,16.966666666666665,88,31,57,268.42,49,,,,,18.18,40.01,0.52,209.71
EV070,09/14/2020 07:44,09/14/2020 22:52,75.73,,,14.766666666666667,88,54,34,156.58,71,,,,,18.92,28.7,2.24,106.72
EV070,09/15/2020 06:10,09/15/2020 23:58,126.36999999999999,,,17.466666666666665,90,42,48,219.95,66,,,,,28.16,35.65,0.33,155.81
EV070,09/16/2020 00:01,09/16/2020 00:18,6.21,,,0.3,42,41,1,5.59,50,,,,,0.33,0.76,0,4.51
EV070,09/16/2020 06:06,09/16/2020 23:58,129.25,,,17.383333333333333,88,40,48,223.68,66,,,,,22.01,34.99,0,166.68
EV070,09/17/2020 00:02,09/17/2020 00:18,5.67,,,0.2833333333333333,40,38,2,5.59,49,,,,,0.15,0.51,0,4.93
EV070,09/17/2020 06:06,09/17/2020 23:58,134.53,,,17.716666666666665,88,37,51,236.73,64,,,,,24.9,36.62,0,175.21
EV070,09/18/2020 00:02,09/18/2020 00:21,6.06,,,0.31666666666666665,37,35,2,5.59,49,,,,,0.27,0.76,0,4.56
EV070,09/18/2020 07:50,09/18/2020 21:20,68.74000000000001,,,13.266666666666667,88,56,32,149.12,69,,,,,11.61,23.33,1.25,112.93
EV070,09/18/2020 21:43,09/18/2020 22:44,8.78,,,1.0333333333333334,56,54,2,11.18,55,,,,,0.68,1.6,0,8.9
