Vehicle ID,Date,Number of Trips,Total Distance,Idling Time,Driving Time,Total Run Time,Initial SOC,Final SOC,SOC Used,Total Energy Consumption,Average Ambient Temperature,Initial Odometer,Final Odometer,Max SOC,Min SOC
EV123,4/26/2021,1.0,0.3728226,0.034444444,0.055833333,0.090277777,,,0.0,,58.0,149.750411,150.1232336,,
EV123,4/29/2021,4.0,47.9077041,0.008888889,1.235,1.2438888890000002,100.0,64.0,39.0,82.26504,76.0,150.1232336,198.0309377,100.0,63.0
EV123,5/3/2021,1.0,48.4048009,0.026388889,1.361944444,1.3883333329999998,92.0,64.0,30.0,63.2808,68.0,198.0930748,246.4978757,94.0,64.0
EV123,5/6/2021,19.0,31.1306871,0.429722222,2.769722222,3.199444444,52.0,48.0,62.0,130.78032,66.0,246.4978757,277.6285628,97.0,48.0
EV123,5/7/2021,20.0,17.3362509,0.3925,2.024722222,2.417222222,100.0,76.0,30.0,63.2808,65.0,277.6285628,294.9648137,100.0,76.0
EV123,5/10/2021,27.0,35.9152438,0.669166667,3.538888889,4.208055556,98.0,40.0,68.0,143.43648,63.0,294.9648137,330.8800575,98.0,40.0
EV123,5/11/2021,22.0,23.2392754,0.521111111,2.53,3.051111111,100.0,74.0,31.0,65.39016,66.0,330.8800575,354.1193329,100.0,74.0
EV123,5/12/2021,21.0,30.6957274,0.5075,3.082775,3.5902749999999997,100.0,59.0,45.0,94.9212,66.0,354.1193329,384.8150603,100.0,59.0
EV123,5/13/2021,17.0,33.9268566,0.556111111,2.515,3.071111111,100.0,51.0,52.0,109.68672,65.0,384.8150603,418.7419169,100.0,51.0
EV123,5/14/2021,27.0,36.7851632,0.626388889,3.230277778,3.856666667,100.0,50.0,51.0,107.57736,65.0,418.7419169,455.5270801,100.0,50.0
EV123,5/17/2021,27.0,33.2433485,0.67,3.131944444,3.801944444,100.0,64.0,44.0,92.81184,62.0,455.5270801,488.7704286,100.0,64.0
EV123,5/18/2021,24.0,24.3577432,0.869166667,2.381666667,3.250833334,100.0,73.0,29.0,61.17144,66.0,488.7704286,513.1281718,100.0,73.0
EV123,5/19/2021,1.0,0.2485484,0.063333333,0.055833333,0.119166666,100.0,100.0,0.0,,64.0,513.1281718,513.3767202,100.0,99.0
EV123,5/20/2021,19.0,26.6568159,0.448888889,2.657222222,3.106111111,97.0,60.0,45.0,94.9212,63.0,513.3767202,540.0335361,99.0,59.0
EV123,5/21/2021,2.0,50.2689139,0.041388889,1.220555556,1.2619444450000001,100.0,70.0,30.0,63.2808,63.0,540.0335361,590.30245,100.0,70.0
EV123,5/26/2021,3.0,0.1242742,0.006388889,0.081666667,0.088055556,55.0,54.0,1.0,2.10936,69.0,590.3645871,590.4888613,55.0,54.0
EV123,5/27/2021,1.0,1.0563307,0.003611111,0.109166667,0.112777778,52.0,60.0,0.0,,67.0,590.4888613,591.545192,60.0,52.0
EV123,5/28/2021,4.0,49.9582284,0.036944444,1.340833333,1.377777777,94.0,67.0,31.0,65.39016,67.0,591.545192,641.5034204,100.0,65.0
EV123,6/1/2021,24.0,34.6103647,0.635555556,3.331111111,3.9666666669999997,97.0,43.0,58.0,122.34288,70.0,641.5034204,676.1137851,97.0,43.0
EV123,6/2/2021,22.0,27.8374208,0.706666667,3.043886111,3.750552778,100.0,60.0,44.0,92.81184,70.0,676.1137851,703.9512059,100.0,60.0
EV123,6/3/2021,17.0,41.0726231,0.5825,3.073611111,3.656111111,100.0,43.0,60.0,126.5616,71.0,703.9512059,745.023829,100.0,43.0
EV123,6/4/2021,29.0,34.8589131,0.718611111,3.470277778,4.188888888999999,100.0,55.0,49.0,103.35864,70.0,745.023829,779.8827421,100.0,55.0
EV123,6/7/2021,26.0,28.1481063,0.6275,2.754444444,3.381944444,100.0,66.0,35.0,73.8276,63.0,779.8827421,808.0308484,100.0,66.0
EV123,6/8/2021,19.0,30.447179,0.4825,3.208888889,3.6913888889999997,100.0,63.0,39.0,82.26504,66.0,808.0308484,838.4780274,100.0,63.0
EV123,6/9/2021,22.0,28.0859692,0.582777778,2.777777778,3.360555556,100.0,64.0,41.0,86.48376,67.0,838.4780274,866.5639966,100.0,64.0
EV123,6/10/2021,27.0,33.554034,0.82,3.306944444,4.126944444,100.0,58.0,43.0,90.70248,68.0,866.5639966,900.1180306,100.0,58.0
EV123,6/11/2021,22.0,39.0842359,0.272777778,3.601666667,3.874444445,100.0,44.0,61.0,128.67096,71.0,900.1180306,939.2022665,100.0,43.0
EV123,6/14/2021,22.0,36.1016551,0.589722222,2.965555556,3.5552777779999998,100.0,37.0,65.0,137.1084,78.0,939.2022665,975.3039216,100.0,37.0
EV123,6/15/2021,24.0,24.233469,0.82,2.848888889,3.6688888889999998,100.0,66.0,34.0,71.71824,83.0,975.3039216,999.5373906,100.0,66.0
EV123,6/16/2021,21.0,37.6550826,0.514444444,3.281111111,3.795555555,100.0,53.0,50.0,105.468,77.0,999.5373906,1037.192473,100.0,53.0
EV123,6/17/2021,23.0,34.2375421,0.460555556,3.158611111,3.619166667,100.0,60.0,42.0,88.59312,76.0,1037.192473,1071.430015,100.0,59.0
EV123,6/18/2021,25.0,72.2033102,0.454166667,3.618888889,4.073055556,100.0,28.0,72.0,151.87392,73.0,1071.430015,1143.633326,100.0,28.0
EV123,6/21/2021,25.0,44.8008491,0.486388889,3.103333333,3.5897222220000002,100.0,48.0,54.0,113.90544,72.0,1143.633326,1188.434175,100.0,48.0
EV123,6/22/2021,25.0,24.7305658,0.730555556,3.045833333,3.776388889,100.0,72.0,30.0,63.2808,72.0,1188.434175,1213.16474,100.0,72.0
EV123,6/23/2021,25.0,44.3037523,0.807777778,3.251388889,4.0591666669999995,72.0,31.0,64.0,134.99904,72.0,1213.16474,1257.468493,89.0,31.0
EV123,6/24/2021,28.0,37.8414939,1.013333333,4.898888889,5.9122222220000005,31.0,54.0,46.0,97.03056,70.0,1257.468493,1295.309987,100.0,31.0
EV123,6/25/2021,21.0,25.7247594,0.505555556,2.954719444,3.460275,98.0,64.0,39.0,82.26504,72.0,1295.309987,1321.034746,100.0,64.0
EV123,6/28/2021,28.0,36.4744777,0.903055556,3.702777778,4.605833334,99.0,48.0,54.0,113.90544,75.0,1321.034746,1357.509224,99.0,48.0
EV123,6/29/2021,27.0,36.7851632,0.625555556,3.682777778,4.308333334,48.0,49.0,53.0,111.79608,72.0,1357.509224,1394.294387,100.0,48.0
EV123,6/30/2021,24.0,22.6179044,0.838333333,2.845558333,3.683891666,49.0,70.0,34.0,71.71824,74.0,1394.294387,1416.912291,100.0,49.0
EV123,7/1/2021,21.0,34.5482276,0.489722222,3.028055556,3.517777778,99.0,55.0,46.0,97.03056,76.0,1416.912291,1451.460519,100.0,55.0
EV123,7/2/2021,24.0,29.0801628,0.704166667,2.748886111,3.453052778,100.0,64.0,38.0,80.15568,76.0,1451.460519,1480.540682,100.0,64.0
EV123,7/6/2021,25.0,33.9889937,0.726944444,3.271941667,3.998886111,98.0,51.0,51.0,107.57736,74.0,1480.540682,1514.529675,98.0,51.0
EV123,7/7/2021,25.0,27.0296385,0.653611111,3.109722222,3.763333333,100.0,60.0,42.0,88.59312,76.0,1514.529675,1541.559314,100.0,60.0
EV123,7/8/2021,25.0,35.3560099,0.605,3.198888889,3.803888889,99.0,48.0,56.0,118.12416,78.0,1541.559314,1576.915324,100.0,48.0
EV123,7/9/2021,27.0,37.3443971,0.79,3.055277778,3.8452777780000003,98.0,43.0,61.0,128.67096,81.0,1576.915324,1614.259721,100.0,43.0
EV123,7/26/2021,22.0,38.6492762,0.746111111,3.275277778,4.021388889,100.0,49.0,53.0,111.79608,73.0,1614.259721,1652.908997,100.0,49.0
EV123,7/27/2021,27.0,31.7520581,1.005555556,3.040833333,4.046388889,49.0,98.0,2.0,4.21872,75.0,1652.908997,1684.661055,100.0,49.0
EV123,7/28/2021,23.0,38.8356875,0.856111111,3.616666667,4.472777778,,,0.0,,78.0,1684.661055,1723.496743,,
EV123,7/30/2021,27.0,41.5075828,0.62,3.171666667,3.7916666670000003,,,0.0,,76.0,1723.496743,1765.004326,,
EV123,8/2/2021,27.0,39.2706472,1.136111111,3.441941667,4.578052778,66.0,38.0,31.0,65.39016,81.0,1765.004326,1804.274973,67.0,38.0
EV123,8/3/2021,19.0,35.7909696,6.383611111,3.077777778,9.461388889,38.0,45.0,59.0,124.45224,80.0,1804.274973,1840.065942,100.0,38.0
EV123,8/4/2021,26.0,27.961695,5.843888889,3.433886111,9.277775,45.0,61.0,41.0,86.48376,78.0,1840.065942,1868.027637,100.0,45.0
EV123,8/5/2021,22.0,22.369356,5.2775,2.834166667,8.111666667,100.0,70.0,33.0,69.60888,79.0,1868.027637,1890.396993,100.0,70.0
EV123,8/6/2021,22.0,29.1422999,4.751111111,2.661666667,7.412777778000001,98.0,57.0,45.0,94.9212,74.0,1890.396993,1919.539293,100.0,57.0
EV123,8/9/2021,27.0,37.4065342,6.24,3.497777778,9.737777778,98.0,50.0,51.0,107.57736,76.0,1919.539293,1956.945827,99.0,50.0
EV123,8/10/2021,25.0,28.583066,4.767777778,3.232777778,8.000555556,99.0,56.0,45.0,94.9212,78.0,1956.945827,1985.528893,100.0,56.0
EV123,8/11/2021,25.0,22.6179044,4.841111111,2.690555556,7.531666667,98.0,68.0,36.0,75.93696,81.0,1985.528893,2008.146798,100.0,68.0
EV123,8/12/2021,18.0,22.0586705,5.353611111,2.365833333,7.7194444440000005,100.0,62.0,41.0,86.48376,82.0,2008.146798,2030.205468,100.0,62.0
EV123,8/13/2021,19.0,28.8937515,5.688888889,2.839166667,8.528055556,100.0,56.0,45.0,94.9212,80.0,2030.205468,2059.09922,100.0,56.0
EV123,8/16/2021,24.0,36.660889,5.208888889,3.166388889,8.375277778,99.0,50.0,50.0,105.468,79.0,2059.09922,2095.760109,99.0,50.0
EV123,8/17/2021,18.0,24.2956061,3.901944444,2.920555556,6.8225,100.0,72.0,31.0,65.39016,76.0,2095.760109,2120.055715,100.0,72.0
EV123,8/18/2021,18.0,34.8589131,5.115,3.467222222,8.582222222,100.0,61.0,42.0,88.59312,73.0,2120.055715,2154.914628,100.0,61.0
EV123,8/19/2021,24.0,27.0917756,5.179166667,2.809722222,7.988888889,100.0,65.0,38.0,80.15568,74.0,2154.914628,2182.006404,100.0,65.0
EV123,8/20/2021,24.0,41.3833086,5.458333333,3.656388889,9.114722222,99.0,51.0,60.0,126.5616,72.0,2182.006404,2223.389712,100.0,50.0
EV123,8/23/2021,14.0,41.1968973,5.6675,2.922777778,8.590277778,98.0,51.0,52.0,109.68672,71.0,2223.389712,2264.58661,99.0,51.0
EV123,8/24/2021,24.0,39.3949214,5.198888889,4.241666667,9.440555556,51.0,50.0,53.0,111.79608,72.0,2264.58661,2303.981531,100.0,50.0
EV123,8/25/2021,22.0,33.3054856,5.513055556,3.808888889,9.321944445,100.0,55.0,48.0,101.24928,77.0,2303.981531,2337.287017,100.0,55.0
EV123,8/26/2021,22.0,38.3385907,4.107222222,2.937219444,7.044441666,98.0,42.0,60.0,126.5616,80.0,2337.287017,2375.625607,100.0,42.0
EV123,8/27/2021,22.0,25.0412513,3.330277778,3.706941667,7.037219445,42.0,64.0,39.0,82.26504,79.0,2375.625607,2400.666859,100.0,42.0
EV123,8/30/2021,27.0,32.1248807,5.166388889,3.710280556,8.876669445000001,99.0,58.0,43.0,90.70248,74.0,2400.666859,2432.791739,99.0,58.0
EV123,8/31/2021,17.0,28.583066,5.565,2.543055556,8.108055556,100.0,68.0,34.0,71.71824,70.0,2432.791739,2461.374805,100.0,68.0
EV123,9/1/2021,23.0,29.9500822,6.054444444,2.688886111,8.743330555,98.0,61.0,41.0,86.48376,71.0,2461.374805,2491.324887,100.0,61.0
EV123,9/2/2021,27.0,27.6510095,4.336944444,3.206394444,7.543338888,99.0,63.0,40.0,84.3744,71.0,2491.324887,2518.975897,100.0,63.0
EV123,9/7/2021,25.0,40.8240747,5.719166667,3.628336111,9.347502777999999,96.0,45.0,54.0,113.90544,77.0,2518.975897,2559.799972,98.0,45.0
EV123,9/8/2021,19.0,21.6237108,5.615277778,2.265275,7.880552778,100.0,100.0,38.0,80.15568,77.0,2559.799972,2581.423682,100.0,68.0
EV123,9/9/2021,20.0,30.5093161,5.575277778,3.056388889,8.631666667000001,98.0,47.0,60.0,126.5616,79.0,2581.423682,2611.932999,100.0,47.0
EV123,9/10/2021,20.0,36.1637922,4.917777778,3.913058333,8.830836111,47.0,58.0,42.0,88.59312,80.0,2611.932999,2648.096791,100.0,47.0
EV123,9/13/2021,27.0,32.8705259,5.1625,3.541102778,8.703602778,99.0,56.0,43.0,90.70248,75.0,2648.096791,2680.967317,99.0,56.0
EV123,9/14/2021,27.0,35.8531067,5.773333333,3.481111111,9.254444444,100.0,42.0,64.0,134.99904,71.0,2680.967317,2716.820423,100.0,42.0
EV123,9/15/2021,25.0,37.9657681,3.852777778,3.676386111,7.529163888999999,100.0,60.0,40.0,84.3744,70.0,2716.820423,2754.786191,100.0,60.0
EV123,9/16/2021,20.0,32.4977033,4.591944444,3.230280556,7.8222249999999995,100.0,65.0,42.0,88.59312,67.0,2754.786191,2787.283895,100.0,65.0
EV123,9/17/2021,16.0,31.8763323,3.478611111,3.367494444,6.846105555,100.0,64.0,42.0,88.59312,67.0,2787.283895,2819.160227,100.0,64.0
EV123,9/20/2021,23.0,28.8316144,4.698611111,3.384166667,8.082777778,100.0,54.0,53.0,111.79608,72.0,2819.160227,2847.991841,100.0,54.0
EV123,9/21/2021,17.0,37.3443971,3.041944444,3.646111111,6.688055555,98.0,44.0,58.0,122.34288,81.0,2847.991841,2885.336239,100.0,44.0
EV123,9/22/2021,24.0,31.8141952,5.295833333,3.161388889,8.457222222,44.0,52.0,50.0,105.468,82.0,2885.336239,2917.150434,100.0,44.0
EV123,9/23/2021,25.0,30.3229048,3.421944444,3.566944444,6.988888888,98.0,59.0,46.0,97.03056,74.0,2917.150434,2947.473339,100.0,59.0
EV123,9/24/2021,24.0,27.0296385,5.947777778,2.806944444,8.754722222,99.0,62.0,39.0,82.26504,71.0,2947.473339,2974.502977,100.0,62.0
EV123,9/27/2021,25.0,41.010486,5.008333333,3.305555556,8.313888889000001,99.0,52.0,49.0,103.35864,65.0,2974.502977,3015.513463,99.0,52.0
EV123,9/28/2021,27.0,36.1637922,5.369166667,3.875,9.244166667,98.0,53.0,47.0,99.13992,66.0,3015.513463,3051.677255,99.0,53.0
EV123,9/29/2021,24.0,36.7851632,4.746111111,3.769166667,8.515277778,98.0,52.0,49.0,103.35864,69.0,3051.677255,3088.462418,100.0,52.0
EV123,9/30/2021,25.0,31.7520581,4.961666667,3.672777778,8.634444445,99.0,52.0,48.0,101.24928,74.0,3088.462418,3120.214477,100.0,52.0
EV123,10/1/2021,22.0,33.1190743,1.931388889,3.912777778,5.844166667,98.0,52.0,52.0,109.68672,80.0,3120.214477,3153.333551,100.0,52.0
EV123,10/4/2021,23.0,46.4785508,3.706388889,4.457777778,8.164166667,99.0,46.0,58.0,122.34288,77.0,3153.333551,3199.812102,99.0,46.0
EV123,10/5/2021,26.0,29.0801628,4.689444444,3.323888889,8.013333333,100.0,59.0,43.0,90.70248,72.0,3199.812102,3228.892264,100.0,59.0
EV123,10/6/2021,26.0,25.6626223,5.244166667,3.516666667,8.760833334,98.0,68.0,34.0,71.71824,65.0,3228.892264,3254.554887,100.0,68.0
EV123,10/7/2021,5.0,3.2311292,0.88,0.618888889,1.498888889,98.0,96.0,5.0,10.5468,66.0,3254.554887,3257.786016,100.0,96.0
EV123,10/8/2021,9.0,15.3478637,0.026388889,1.562222222,1.5886111109999999,82.0,61.0,36.0,75.93696,65.0,3291.526461,3306.874325,82.0,61.0
EV123,10/12/2021,21.0,38.0900423,0.211111111,3.127777778,3.338888889,98.0,53.0,49.0,103.35864,62.0,3306.874325,3344.964367,98.0,53.0
EV123,10/13/2021,20.0,38.2764536,0.115833333,3.090555556,3.206388889,99.0,62.0,49.0,103.35864,64.0,3344.964367,3383.240821,100.0,52.0
EV123,10/14/2021,5.0,17.2741138,0.006111111,0.619722222,0.625833333,62.0,87.0,13.0,27.42168,67.0,3383.240821,3400.514935,100.0,62.0
EV123,10/15/2021,4.0,45.7950427,0.046111111,0.129444444,0.175555555,88.0,86.0,4.0,8.43744,76.0,3400.514935,3446.309977,88.0,85.0
EV123,10/25/2021,7.0,0.4970968,0.008888889,0.465555556,0.474444445,83.0,83.0,0.0,,58.0,3446.372114,3446.869211,83.0,83.0
