Vehicle ID,Date,Total Distance,Idling Time,Driving Time,Total Run Time,Initial SOC,Final SOC,SOC Used,Total Energy Consumption,Average Ambient Temperature,Initial Odometer,Final Odometer,Percent Idling Time,Drive Cycle,Average Speed
EV215,12/01/2022,17.25,0.1666666666666665,0.5124999999999995,0.6791666666666661,40,86,10,,49.46,338.5,355.75,40.3160115520623,,25.398773006134988
EV215,12/02/2022,16.779999999999973,0.5499999999999996,0.4674999999999995,1.0174999999999992,86,76,10,,52.16,355.74,372.52,43.5833460890861,,16.491400491400476
EV215,12/14/2022,0.6200000000000045,0.0999999999999999,0.1194444444444443,0.2194444444444443,75,86,3,5.26666666666665,50.18,372.52,373.14,46.237413884472666,,2.825316455696225
EV215,12/15/2022,1.6399999999999864,1.116666666666666,0.33944444444444405,1.4561111111111074,86,80,6,,53.78,373.14,374.78,57.13741799437673,,1.1262876764593601
EV215,12/19/2022,10.410000000000025,1.099999999999999,0.7594444444444423,1.8594444444444411,81,70,10,,55.04,374.78,385.19,46.7444303229386,,5.598446369883501
EV215,12/23/2022,4.9000000000010004,4.299999999999989,0.7494444444444436,5.049444444444437,68,60,8,3.61538461538461,60.62,385.179999999999,390.08,57.51927552353101,,0.9704037847950064
EV215,12/27/2022,2.259999999999991,1.0166666666666653,0.4372222222222219,1.4538888888888872,,,,,57.02,390.07,392.33,44.02720594006138,,1.5544516622086313
EV215,01/04/2023,0.4700000000000273,1.249999999999999,0.21888888888888855,1.4688888888888856,57,54,4,0.0161944444444444,53.96,392.33,392.8,51.8456351758264,,0.3199697428139376
EV215,01/08/2023,0.6899999999999977,0.116666666666666,0.1080555555555555,0.22472222222222202,,,,,56.12,392.8,393.49,27.48691099476435,,3.0704573547589544
EV215,01/15/2023,0.16000000000099135,1.5,0.0724999999999999,1.5724999999999933,,,,,48.56,393.489999999999,393.65,79.89715222345282,,0.10174880763179144
EV215,01/16/2023,0.2400000000000091,0.166666666666666,0.0602777777777777,0.226944444444444,40,38,2,3.42857142857142,48.2,393.65,393.89,73.4394124847001,,1.057527539779724
EV215,01/19/2023,0.6899999999999977,0.7833333333333325,0.16583333333333325,0.9491666666666665,39,36,6,0.04425,47.84,393.89,394.58,63.261908141426176,,0.7269534679543437
EV215,01/25/2023,0.6200000000000045,1.2999999999999934,0.17416666666666647,1.4741666666666582,35,33,5,,59.36,394.58,395.2,51.382083911369236,,0.42057659694743343
EV215,01/26/2023,4.509999999999991,0.249999999999999,0.29083333333333317,0.5408333333333321,,,,,56.12,395.2,399.71,52.46329743327695,,8.33898305084746
EV215,01/27/2023,0.3900000000000432,0.0666666666666666,0.08638888888888879,0.1530555555555555,73,92,0,0,57.38,399.71,400.1,36.79516887858996,,2.548094373865982
EV215,01/31/2023,6.910000000000991,2.9666666666666623,0.5524999999999985,3.5191666666666643,,,,,50.18,400.099999999999,407.01,81.34534444259388,,1.9635330333888694
EV215,02/01/2023,0.38999999999998636,8.199999999999996,0.09083333333333345,8.290833333333325,,,,,55.58,407.01,407.4,72.09756656515545,,0.04703990350788864
EV215,02/02/2023,0.3900000000000432,0.5666666666666655,0.17944444444444416,0.7461111111111092,,,,,58.46,407.4,407.79,49.86381710813031,,0.5227103499628292
