Vehicle ID,Local Trip Start Time,Local Trip End Time,Total Distance,Idling Time,Driving Time,Total Run Time,Initial SOC,Final SOC,SOC Used,Total Energy Consumption,Average Ambient Temperature,Initial Odometer,Final Odometer
EV032,9/7/18 4:13 PM,9/7/18 5:58 PM,24.527,0.558,1.203,1.761,96.5,58.5,38,52.685,99.32,,
EV032,9/7/18 5:43 AM,9/7/18 4:00 PM,140.156,3.067,7.203,10.269,81,50,31,307.652,78.08,,
EV032,9/6/18 6:25 PM,9/6/18 6:29 PM,0.135,0.022,0.039,0.061,86,84,2,0.363,87.44,,
EV032,9/6/18 4:10 PM,9/6/18 4:12 PM,0.1,0.000,0.022,0.022,87,86.5,0.5,0.19,97.88,,
EV032,9/6/18 3:52 PM,9/6/18 3:56 PM,0.205,0.047,0.028,0.075,88.5,87,1.5,0.824,97.52,,
EV032,9/6/18 3:16 PM,9/6/18 3:17 PM,0.014,0.008,0.014,0.022,89,88.5,0.5,0.137,101.12,,
EV032,9/5/18 7:44 PM,9/5/18 7:54 PM,0.435,0.081,0.100,0.181,88,88.5,-0.5,1.173,69.8,,
EV032,9/5/18 5:02 PM,9/5/18 6:07 PM,16.364,0.322,0.750,1.072,97,88,9,39.561,84.92,,
EV032,9/5/18 4:01 PM,9/5/18 4:51 PM,13.782,0.139,0.692,0.831,99,48,51,33.528,88.88,,
EV032,9/5/18 2:25 PM,9/5/18 3:50 PM,20.908,0.361,1.056,1.417,75,38,37,53.158,92.12,,
EV032,9/5/18 5:46 AM,9/5/18 2:14 PM,119.541,2.408,6.058,8.467,93.5,76.5,17,261.858,73.04,,
EV032,9/4/18 5:10 PM,9/4/18 5:16 PM,0.27,0.053,0.042,0.094,98.5,95,3.5,0.649,97.88,,
EV032,8/31/18 5:54 PM,8/31/18 7:05 PM,16.735,0.347,0.847,1.194,99,100,-1,36.539,80.24,,
EV032,8/31/18 4:42 PM,8/31/18 5:43 PM,13.943,0.278,0.742,1.019,99,55.5,43.5,31.514,89.96,,
EV032,8/31/18 2:15 PM,8/31/18 4:30 PM,29.898,0.614,1.639,2.253,65.5,56.5,9,61.139,88.88,,
EV032,8/31/18 10:53 AM,8/31/18 2:15 PM,52.207,0.781,2.572,3.353,99,66,33,110.383,83.12,,
EV032,8/31/18 7:38 AM,8/31/18 10:20 AM,39.479,0.925,1.772,2.697,100,73,27,79.892,66.92,,
EV032,8/31/18 6:00 AM,8/31/18 7:28 AM,23.915,0.389,1.069,1.458,100,59,41,52.203,57.56,,
EV032,8/28/18 5:40 AM,8/28/18 11:13 AM,76.494,1.606,3.944,5.550,81.5,91.5,-10,160.951,65.84,,
EV032,8/27/18 5:00 PM,8/27/18 6:44 PM,27.604,0.414,1.325,1.739,98.5,40,58.5,63.883,82.76,,
EV032,8/27/18 10:57 AM,8/27/18 4:47 PM,85.736,1.447,4.389,5.836,99,38.5,60.5,202.779,80.96,,
EV032,8/27/18 9:56 AM,8/27/18 10:46 AM,14.251,0.136,0.708,0.844,100,57.5,42.5,32.655,74.12,,
EV032,8/27/18 8:56 AM,8/27/18 9:44 AM,14.2,0.142,0.664,0.806,99,59.5,39.5,31.842,68.72,,
EV032,8/27/18 5:47 AM,8/27/18 8:45 AM,45.3,0.775,2.186,2.961,94.5,54.5,40,110.881,59.36,,
EV032,8/8/18 5:03 PM,8/8/18 5:52 PM,13.719,0.181,0.639,0.819,94.5,42.5,52,33.119,95,,
EV032,8/8/18 4:02 PM,8/8/18 4:52 PM,14.051,0.108,0.736,0.844,96.5,49.5,47,32.689,99.32,,
EV032,8/8/18 3:02 PM,8/8/18 3:46 PM,13.721,0.086,0.644,0.731,96.5,48,48.5,33.218,96.8,,
EV032,8/8/18 5:48 AM,8/8/18 2:47 PM,126.644,2.556,6.436,8.992,100,50,50,277.777,77.72,,
EV032,8/5/18 5:24 PM,8/5/18 6:58 PM,26.218,0.356,1.203,1.558,99,65,34,52.476,90.68,,
EV032,8/5/18 4:22 PM,8/5/18 5:13 PM,13.688,0.131,0.714,0.844,100,65,35,25.588,92.48,,
EV032,8/5/18 3:19 PM,8/5/18 4:11 PM,13.896,0.133,0.736,0.869,99,57.5,41.5,26.361,92.84,,
EV032,8/5/18 2:20 PM,8/5/18 3:08 PM,13.921,0.056,0.739,0.794,100,61.5,38.5,26.113,93.56,,
EV032,8/5/18 1:18 PM,8/5/18 2:10 PM,13.635,0.147,0.714,0.861,99.5,61,38.5,25.518,90.68,,
EV032,8/5/18 10:16 AM,8/5/18 1:04 PM,40.81,0.756,2.050,2.806,100,72.5,27.5,87.093,82.76,,
EV032,8/5/18 9:14 AM,8/5/18 10:05 AM,13.87,0.175,0.664,0.839,97,57.5,39.5,30.618,75.56,,
EV032,8/5/18 8:20 AM,8/5/18 8:56 AM,12.118,0.078,0.519,0.597,93.5,54.5,39,25.841,71.24,,
EV032,8/3/18 6:37 PM,8/3/18 7:36 PM,16.493,0.192,0.778,0.969,94,86.5,7.5,34.414,91.04,,
EV032,8/3/18 2:55 PM,8/3/18 5:12 PM,34.549,0.575,1.719,2.294,74.5,44.5,30,81.944,97.52,,
EV032,8/3/18 10:24 AM,8/3/18 2:07 PM,54.536,0.906,2.808,3.714,99.5,47,52.5,116.835,86,,
EV032,8/3/18 5:42 AM,8/3/18 10:13 AM,66.048,0.928,3.581,4.508,83.5,58,25.5,120.81,68.36,,
EV032,8/1/18 4:39 PM,8/1/18 6:55 PM,29.884,0.772,1.483,2.256,99,92.5,6.5,64.658,96.08,,
EV032,8/1/18 3:41 PM,8/1/18 4:27 PM,13.843,0.081,0.683,0.764,100,58,42,28.592,98.96,,
EV032,8/1/18 9:41 AM,8/1/18 3:29 PM,82.837,1.450,4.353,5.803,96.5,57,39.5,166.985,89.6,,
EV032,8/1/18 6:44 AM,8/1/18 3:29 PM,124.005,2.344,6.408,8.753,96.5,57,39.5,250.23,81.32,,
EV032,8/1/18 5:59 AM,8/1/18 6:30 AM,11.688,0.017,0.503,0.519,80.5,49.5,31,23.25,63.32,,
EV032,7/31/18 1:01 PM,7/31/18 6:08 PM,71.148,1.564,3.544,5.108,99,90.5,8.5,162.061,95,,
EV032,7/31/18 9:30 AM,7/31/18 12:14 PM,39.306,0.761,1.981,2.742,87,83.5,3.5,79.696,83.84,,
EV032,7/31/18 5:45 AM,7/31/18 12:14 PM,90.933,1.981,4.500,6.481,88.5,83.5,5,182.34,76.28,,
EV032,7/30/18 5:10 PM,7/30/18 6:31 PM,23.34,0.406,0.944,1.350,76,91.5,-15.5,47.065,96.8,,
EV032,7/30/18 12:45 PM,7/30/18 4:25 PM,54.317,0.903,2.775,3.678,99,43.5,55.5,114.839,96.08,,
EV032,7/30/18 5:56 AM,7/30/18 12:34 PM,94.253,1.800,4.842,6.642,94,54.5,39.5,187.508,75.56,,
EV032,7/29/18 4:57 PM,7/29/18 6:46 PM,28.102,0.419,1.394,1.814,98.5,53,45.5,63.004,89.96,,
EV032,7/29/18 3:52 PM,7/29/18 4:47 PM,13.619,0.192,0.725,0.917,96.5,54,42.5,29.421,89.6,,
EV032,7/29/18 12:46 PM,7/29/18 3:41 PM,40.752,0.661,2.269,2.931,97.5,53,44.5,84.067,87.8,,
EV032,7/29/18 7:41 AM,7/29/18 12:35 PM,68.013,1.183,3.714,4.897,88.5,49,39.5,135.838,74.84,,
EV032,7/26/18 5:47 PM,7/26/18 6:57 PM,15.944,0.289,0.878,1.167,97.5,93,4.5,30.856,97.88,,
EV032,7/26/18 8:40 AM,7/26/18 4:22 PM,109.376,2.297,5.397,7.694,100,51,49,244.424,91.04,,
EV032,7/26/18 6:02 AM,7/26/18 7:53 AM,32.273,0.414,1.433,1.847,84,79.5,4.5,66.314,68.36,,
EV032,7/25/18 6:42 PM,7/25/18 7:24 PM,13.643,0.044,0.656,0.700,93,49,44,30.944,97.88,,
EV032,7/25/18 2:50 PM,7/25/18 5:37 PM,40.902,0.742,2.036,2.778,78,76,2,92.663,103.64,,
EV032,7/25/18 6:49 AM,7/25/18 2:38 PM,110.317,2.572,5.253,7.825,84.5,81.5,3,244.346,85.28,,
EV032,7/25/18 5:47 AM,7/25/18 6:37 AM,18.354,0.122,0.706,0.828,92.5,78,14.5,32.492,67.28,,
EV032,7/23/18 5:28 PM,7/23/18 6:16 PM,13.707,0.156,0.639,0.794,98,51.5,46.5,29.241,97.16,,
EV032,7/23/18 1:47 PM,7/23/18 5:16 PM,47.783,1.036,2.436,3.472,82.5,24,58.5,111.461,98.96,,
EV032,7/23/18 5:35 AM,7/23/18 1:36 PM,114.615,2.583,5.439,8.022,92,85.5,6.5,251.39,81.32,,
EV032,7/19/18 9:41 AM,7/19/18 11:11 AM,15.952,0.369,1.128,1.497,95,94.5,0.5,28.881,90.32,,
EV032,7/18/18 6:34 PM,7/18/18 7:22 PM,13.544,0.100,0.686,0.786,97,53,44,25.816,95,,
EV032,7/18/18 2:51 PM,7/18/18 5:37 PM,41.129,0.692,2.075,2.767,85,67,18,94.385,104.36,,
EV032,7/18/18 10:17 AM,7/18/18 2:39 PM,61.402,1.314,3.053,4.367,100,88,12,134.422,94.64,,
EV032,7/18/18 9:18 AM,7/18/18 10:05 AM,13.605,0.161,0.622,0.783,100,57,43,29.561,81.68,,
EV032,7/18/18 6:49 AM,7/18/18 9:05 AM,34.38,0.672,1.603,2.275,88.5,63.5,25,74.231,71.24,,
EV032,7/18/18 5:48 AM,7/18/18 6:38 AM,18.377,0.136,0.711,0.847,87.5,82,5.5,35.316,63.68,,
EV032,7/16/18 6:35 PM,7/16/18 7:28 PM,13.852,0.081,0.806,0.886,97.5,57.5,40,27.312,91.4,,
EV032,7/16/18 3:27 PM,7/16/18 6:21 PM,40.942,0.711,2.194,2.906,98,54,44,88.492,100.04,,
EV032,7/16/18 2:20 PM,7/16/18 3:14 PM,13.835,0.217,0.689,0.906,97.5,55,42.5,28.074,100.4,,
EV032,7/16/18 5:36 AM,7/16/18 2:08 PM,122.913,2.439,6.094,8.533,76.5,53,23.5,275.901,78.08,,
EV032,7/11/18 1:37 PM,7/11/18 4:30 PM,40.964,0.739,2.147,2.886,97.5,32,65.5,93.307,101.12,,
EV032,7/11/18 10:38 AM,7/11/18 1:26 PM,41.416,0.544,2.250,2.794,99.5,42.5,57,85.558,91.76,,
EV032,7/11/18 5:59 AM,7/11/18 10:27 AM,66.969,1.092,3.378,4.469,90.5,65.5,25,125.63,72.68,,
EV032,7/10/18 4:41 PM,7/10/18 6:56 PM,29.749,0.639,1.622,2.261,98,92.5,5.5,64.626,96.44,,
EV032,7/10/18 3:41 PM,7/10/18 4:27 PM,13.547,0.078,0.686,0.764,99.5,60.5,39,28.262,103.28,,
EV032,7/10/18 2:40 PM,7/10/18 3:31 PM,13.788,0.172,0.672,0.844,99,55.5,43.5,28.194,104,,
EV032,7/10/18 1:45 PM,7/10/18 2:29 PM,13.608,0.056,0.683,0.739,99,59.5,39.5,28.282,102.56,,
EV032,7/10/18 12:46 PM,7/10/18 1:34 PM,13.616,0.106,0.694,0.800,98.5,55.5,43,28.386,100.76,,
EV032,7/10/18 8:38 AM,7/10/18 12:29 PM,54.743,0.972,2.864,3.836,97.5,53.5,44,107.888,90.32,,
EV032,7/10/18 7:40 AM,7/10/18 8:27 AM,13.647,0.128,0.656,0.783,94,56.5,37.5,26.004,77.36,,
EV032,7/10/18 5:52 AM,7/10/18 7:27 AM,25.513,0.422,1.156,1.578,78,19.5,58.5,50.226,71.24,,
EV032,5/24/18 7:55 AM,5/24/18 8:24 AM,10.566,0.161,0.325,0.486,99,75,24,15.661,64.04,,
EV032,5/15/18 9:02 PM,5/15/18 9:35 PM,17.724,0.089,0.456,0.544,95.5,50,45.5,26.444,62.6,,
EV032,3/20/18 6:02 AM,3/20/18 7:12 AM,18.325,0.239,0.931,1.169,95,86,9,37.587,52.88,,
EV032,3/19/18 9:35 AM,3/19/18 6:58 PM,125.736,2.697,6.697,9.394,98,94.5,3.5,242.325,60.08,,
EV032,3/19/18 8:34 AM,3/19/18 9:23 AM,13.568,0.178,0.633,0.811,94.5,54,40.5,28.504,49.28,,
EV032,3/19/18 7:39 AM,3/19/18 8:23 AM,13.628,0.075,0.658,0.733,90,45,45,31.632,43.16,,
EV032,3/19/18 6:37 AM,3/19/18 7:24 AM,13.614,0.078,0.700,0.778,93,49.5,43.5,26.055,40.64,,
EV032,3/19/18 5:37 AM,3/19/18 6:25 AM,12.188,0.314,0.494,0.808,86.5,40.5,46,22.832,38.12,,
EV032,3/18/18 4:50 PM,3/18/18 6:51 PM,30.346,0.439,1.572,2.011,100,85.5,14.5,64.905,58.64,,
EV032,3/18/18 3:47 PM,3/18/18 4:38 PM,13.499,0.147,0.714,0.861,99.5,61.5,38,28.671,60.44,,
EV032,3/18/18 12:44 PM,3/18/18 3:36 PM,41.185,0.722,2.144,2.867,99.5,76,23.5,79.333,63.68,,
EV032,3/18/18 11:41 AM,3/18/18 12:30 PM,13.492,0.153,0.661,0.814,99.5,73.5,26,24.533,61.16,,
EV032,3/18/18 9:06 AM,3/18/18 11:29 AM,34.253,0.664,1.731,2.394,76,67,9,63.33,51.44,,
EV032,3/14/18 5:46 PM,3/14/18 6:33 PM,14.02,0.094,0.700,0.794,96.5,60,36.5,33.87,56.48,,
EV032,3/14/18 4:41 PM,3/14/18 5:33 PM,13.712,0.236,0.639,0.875,99,55,44,31.347,62.24,,
EV032,3/14/18 9:33 AM,3/14/18 4:26 PM,96.662,1.792,5.097,6.889,99.5,36,63.5,204.699,57.2,,
EV032,3/14/18 8:34 AM,3/14/18 9:22 AM,13.526,0.114,0.681,0.794,99,74,25,24.509,52.52,,
EV032,3/14/18 6:41 AM,3/14/18 8:23 AM,27.211,0.306,1.392,1.697,95.5,58,37.5,52.55,48.92,,
EV032,3/14/18 5:49 AM,3/14/18 6:26 AM,11.926,0.128,0.489,0.617,100,52.5,47.5,24.105,48.2,,
EV032,3/12/18 5:47 AM,3/12/18 6:59 AM,18.645,0.292,0.908,1.200,92,58.5,33.5,40.924,52.52,,
EV032,3/11/18 5:24 PM,3/11/18 7:18 PM,30.047,0.417,1.478,1.894,100,94.5,5.5,54.289,69.44,,
EV032,3/11/18 4:17 PM,3/11/18 5:14 PM,13.588,0.153,0.789,0.942,99.5,67,32.5,25.566,75.56,,
EV032,3/11/18 1:15 PM,3/11/18 4:05 PM,40.71,0.608,2.231,2.839,98,71.5,26.5,81.095,74.84,,
EV032,3/11/18 12:12 PM,3/11/18 1:04 PM,13.588,0.125,0.744,0.869,99.5,57.5,42,27.657,68.72,,
EV032,3/11/18 10:11 AM,3/11/18 12:01 PM,27.243,0.328,1.514,1.842,96.5,66.5,30,51.29,57.92,,
EV032,3/11/18 8:11 AM,3/11/18 10:00 AM,27.402,0.422,1.392,1.814,90,59.5,30.5,49.753,46.4,,
EV032,3/9/18 3:56 PM,3/9/18 6:09 PM,29.558,0.647,1.569,2.217,99.5,93.5,6,56.134,69.44,,
EV032,3/9/18 11:01 AM,3/9/18 3:44 PM,68.053,1.056,3.667,4.722,99,65,34,138.223,70.88,,
EV032,3/9/18 9:01 AM,3/9/18 10:50 AM,27.456,0.372,1.447,1.819,96.5,66.5,30,55.255,65.84,,
EV032,3/9/18 7:05 AM,3/9/18 8:44 AM,27.337,0.250,1.403,1.653,97,53,44,61.061,55.04,,
EV032,3/9/18 5:48 AM,3/9/18 6:50 AM,16.206,0.181,0.850,1.031,91.5,57,34.5,36.567,50,,
EV032,3/7/18 6:41 PM,3/7/18 7:45 PM,13.956,0.322,0.750,1.072,100,94,6,28.379,64.04,,
EV032,3/7/18 12:19 PM,3/7/18 6:16 PM,78.28,1.583,4.361,5.944,100,67,33,176.772,73.4,,
EV032,3/7/18 10:14 AM,3/7/18 12:06 PM,27.364,0.344,1.517,1.861,98.5,58,40.5,58.728,69.8,,
EV032,3/7/18 6:24 AM,3/7/18 10:04 AM,53.496,0.797,2.861,3.658,93,54.5,38.5,118.956,55.76,,
EV032,3/6/18 4:58 PM,3/6/18 6:03 PM,16.169,0.253,0.839,1.092,100,94,6,33.897,65.12,,
EV032,3/6/18 11:56 AM,3/6/18 4:44 PM,66.564,1.250,3.544,4.794,98,57.5,40.5,144.209,70.88,,
EV032,3/6/18 10:00 AM,3/6/18 11:45 AM,27.376,0.333,1.425,1.758,96.5,45,51.5,58.658,64.04,,
EV032,3/6/18 8:02 AM,3/6/18 9:47 AM,27.315,0.369,1.386,1.756,94,51,43,61.401,51.08,,
EV032,3/6/18 7:04 AM,3/6/18 7:49 AM,13.684,0.069,0.681,0.750,94,43.5,50.5,33.041,42.44,,
EV032,3/6/18 5:48 AM,3/6/18 6:50 AM,16.168,0.192,0.842,1.033,80,43,37,38.603,37.04,,
EV032,3/1/18 6:31 PM,3/1/18 7:36 PM,16.168,0.181,0.894,1.075,100,93.5,6.5,30.807,52.16,,
EV032,3/1/18 4:28 PM,3/1/18 6:19 PM,27.558,0.356,1.494,1.850,100,61.5,38.5,55.274,52.16,,
EV032,3/1/18 2:19 PM,3/1/18 4:13 PM,26.504,0.403,1.492,1.894,100,58.5,41.5,55.757,50.72,,
EV032,3/1/18 1:18 PM,3/1/18 2:08 PM,13.588,0.083,0.750,0.833,100,62.5,37.5,29.108,50.72,,
EV032,3/1/18 12:15 PM,3/1/18 1:05 PM,13.597,0.067,0.778,0.844,95,58.5,36.5,27.031,52.16,,
EV032,3/1/18 11:17 AM,3/1/18 12:04 PM,13.689,0.081,0.706,0.786,96,46.5,49.5,33.026,51.44,,
EV032,3/1/18 10:17 AM,3/1/18 11:04 AM,13.944,0.094,0.700,0.794,95,45,50,31.102,50,,
EV032,3/1/18 9:21 AM,3/1/18 10:05 AM,13.977,0.069,0.672,0.742,96,43.5,52.5,34.675,51.08,,
EV032,3/1/18 8:27 AM,3/1/18 9:09 AM,13.665,0.033,0.661,0.694,93,39,54,35.114,48.56,,
EV032,3/1/18 5:43 AM,3/1/18 8:13 AM,36.707,0.544,1.950,2.494,75.5,25.5,50,93.705,46.4,,
EV032,2/27/18 4:36 PM,2/27/18 6:52 PM,28.584,0.744,1.531,2.275,98,92,6,62.955,53.24,,
EV032,2/27/18 8:33 AM,2/27/18 4:24 PM,105.506,2.436,5.417,7.853,87.5,54,33.5,237.524,51.8,,
EV032,2/27/18 7:36 AM,2/27/18 8:20 AM,10.845,0.225,0.497,0.722,93,49.5,43.5,23.264,39.2,,
EV032,2/27/18 6:37 AM,2/27/18 7:25 AM,13.526,0.083,0.711,0.794,86.5,42.5,44,29.893,34.88,,
EV032,2/25/18 5:10 PM,2/25/18 7:11 PM,29.788,0.331,1.692,2.022,98.5,91,7.5,55.513,58.28,,
EV032,2/25/18 1:06 PM,2/25/18 4:58 PM,53.293,0.953,2.908,3.861,100,65,35,107.086,64.76,,
EV032,2/25/18 12:07 PM,2/25/18 12:55 PM,11.333,0.228,0.575,0.803,99.5,65.5,34,21.544,64.04,,
EV032,2/25/18 10:13 AM,2/25/18 11:56 AM,27.221,0.342,1.369,1.711,98,66,32,53.255,61.88,,
EV032,2/25/18 9:11 AM,2/25/18 9:56 AM,13.567,0.086,0.667,0.753,96.5,56,40.5,26.17,53.24,,
EV032,2/25/18 8:15 AM,2/25/18 8:52 AM,12.106,0.150,0.467,0.617,75,27.5,47.5,28.409,46.04,,
EV032,2/23/18 1:50 PM,2/23/18 6:05 PM,53.19,1.269,2.986,4.256,55,79,-24,121.512,53.6,,
EV032,2/23/18 11:58 AM,2/23/18 1:35 PM,22.237,0.444,1.164,1.608,91,67.5,23.5,46.922,57.2,,
EV032,2/23/18 8:55 AM,2/23/18 11:47 AM,38.124,0.775,2.083,2.858,93,15.5,77.5,89.44,48.2,,
EV032,2/23/18 7:57 AM,2/23/18 8:45 AM,13.762,0.089,0.717,0.806,96,42.5,53.5,34.297,38.12,,
EV032,2/23/18 5:50 AM,2/23/18 7:41 AM,26.907,0.522,1.342,1.864,83.5,34,49.5,64.2,33.08,,
EV032,2/20/18 12:59 PM,2/20/18 6:48 PM,83.157,1.336,4.469,5.806,99,17.5,81.5,188.455,56.12,,
EV032,2/20/18 11:56 AM,2/20/18 12:48 PM,14.091,0.128,0.742,0.869,96.5,56,40.5,30.652,58.28,,
EV032,2/20/18 8:02 AM,2/20/18 11:45 AM,53.586,0.917,2.797,3.714,95,49,46,122.797,43.16,,
EV032,2/20/18 5:49 AM,2/20/18 7:45 AM,30.88,0.336,1.583,1.919,97.5,48.5,49,73.595,32.36,,
