Vehicle ID,Date,Number of Trips,Total Distance,Idling Time,Driving Time,Total Run Time,Initial SOC,Final SOC,SOC Used,Total Energy Consumption,Average Ambient Temperature,Initial Odometer,Final Odometer,Max SOC,Min SOC
EV177,2021-01-21,4.0,,1.4666666666666668,1.4833333333333334,2.95,78.4,76.4,,81.60000000000014,31.0,5972.25,5979.5,79.6,0.0
EV177,2021-02-19,5.0,,0.65,0.7333333333333333,1.3833333333333335,76.0,75.6,77.60000000000002,,33.0,5979.5,5979.5,76.0,0.0
EV177,2021-02-26,5.0,13.0,1.15,1.5333333333333332,2.683333333333333,75.6,68.4,,77.1999999999999,36.0,5979.5,5992.5,75.6,0.0
EV177,2021-03-15,,,,,,68.8,68.8,0.0,0.10000000000002274,50.0,5992.5,5992.75,68.8,68.8
EV177,2021-03-17,2.0,,0.5666666666666667,0.5666666666666667,1.1333333333333333,60.4,60.4,,196.7,47.0,5992.75,5992.75,68.0,0.0
EV177,2021-03-18,5.0,27.5,0.3333333333333333,1.2166666666666666,1.55,60.0,84.0,,43.19999999999976,52.0,5992.75,6020.25,88.8,0.0
EV177,2021-03-19,1.0,,1.4,1.4166666666666667,2.8166666666666664,84.0,58.8,38.00000000000002,116.90000000000009,57.0,6020.25,6101.625,84.0,58.8
EV177,2021-03-26,,,,,,,,,,38.0,,,,
EV177,2021-04-01,,,,,,,,,,47.0,,,,
EV177,2021-04-03,,,,,,,,,,61.0,,,,
EV177,2021-04-07,,,,,,,,,,47.0,,,,
EV177,2021-04-08,,,,,,,,,,54.0,,,,
EV177,2021-04-09,,,,,,,,,,47.0,,,,
EV177,2021-04-14,,,,,,,,,,45.0,,,,
EV177,2021-06-04,,,,,,,,,,85.0,,,,
EV177,2021-06-17,,,,,,,,,,83.0,,,,
EV177,2021-06-18,,,,,,,,,,85.0,,,,
EV177,2021-06-21,1.0,78.0,0.05,8.816666666666666,8.866666666666667,88.0,69.2,18.799999999999997,78.29999999999995,81.0,9333.25,9379.25,88.0,69.2
EV177,2021-06-22,1.0,198.13,3.316666666666667,18.166666666666668,21.483333333333334,68.8,37.6,75.60000000000014,279.4999999999999,86.0,9379.75,9578.0,90.0,37.6
EV177,2021-06-23,,,,,,37.2,42.0,75.20000000000016,265.21000000000004,86.0,9578.375,9774.875,88.8,25.6
EV177,2021-06-24,,,,,,42.0,53.2,56.00000000000004,210.8200000000001,78.0,9775.125,9970.75,90.0,30.8
EV177,2021-06-25,2.0,72.0,5.233333333333333,8.366666666666667,13.6,53.2,76.4,19.600000000000023,77.10000000000005,72.0,9971.0,10029.875,90.4,49.6
EV177,2021-06-26,,,,,,76.4,90.0,8.40000000000002,29.599999999999966,77.0,10030.25,10056.75,90.4,69.6
EV177,2021-06-28,3.0,77.63,8.233333333333333,11.666666666666668,19.900000000000002,89.6,70.4,21.200000000000003,82.80000000000001,82.0,10056.75,10102.125,89.6,70.4
EV177,2021-06-29,2.0,77.11999999999999,8.55,11.933333333333334,20.483333333333334,70.0,74.4,32.79999999999998,124.90000000000003,83.0,10102.5,10179.75,90.0,55.6
EV177,2021-06-30,1.0,64.38,3.6333333333333333,6.5,10.133333333333333,74.4,73.2,30.80000000000004,118.4,80.0,10180.125,10259.625,90.0,62.8
EV177,2021-07-01,1.0,,0.65,0.6666666666666666,1.3166666666666667,73.2,89.6,6.800000000000011,24.600000000000023,80.0,10259.875,10275.875,90.4,68.0
EV177,2021-07-02,1.0,,0.9666666666666667,0.9666666666666667,1.9333333333333333,89.6,89.2,0.3999999999999915,1.6000000000000227,84.0,10275.875,10275.875,89.6,89.2
EV177,2021-07-06,,,,,,88.8,35.6,58.800000000000004,221.08999999999995,85.0,10275.875,10429.0,89.2,35.6
EV177,2021-07-07,1.0,,1.05,1.0666666666666667,2.1166666666666667,35.6,70.8,29.600000000000033,108.59999999999995,89.0,10429.375,10490.0,90.0,28.8
EV177,2021-07-08,1.0,,0.8166666666666667,0.8333333333333334,1.65,70.4,90.0,16.00000000000002,58.60000000000002,90.0,10490.375,10520.625,90.4,56.0
EV177,2021-07-09,,,,,,90.0,30.4,66.4,244.31999999999994,90.0,10520.625,10687.125,90.0,30.4
EV177,2021-07-10,,,,,,30.4,88.4,13.2,45.70000000000002,85.0,10687.5,10717.875,88.4,18.8
EV177,2021-07-12,1.0,,1.3166666666666667,1.3333333333333333,2.65,88.0,86.8,1.2000000000000028,2.6999999999999886,88.0,10717.875,10717.875,88.0,86.8
EV177,2021-07-13,1.0,,1.1,1.1,2.2,86.8,59.6,30.0,111.50000000000006,91.0,10717.875,10779.875,86.8,59.6
EV177,2021-07-14,2.0,62.12,2.7666666666666666,5.45,8.216666666666667,59.6,61.6,25.999999999999993,99.5,87.0,10779.875,10841.875,85.6,59.6
EV177,2021-07-15,3.0,61.75,5.716666666666667,8.316666666666666,14.033333333333331,61.6,67.6,25.200000000000024,99.00000000000003,86.0,10841.875,10903.75,90.4,61.2
EV177,2021-07-16,,,,,,68.4,89.2,1.2000000000000028,3.400000000000034,85.0,10903.75,10904.0,90.4,68.4
EV177,2021-07-19,,,,,,89.2,27.6,65.60000000000002,248.58999999999997,89.0,10904.0,11070.875,89.2,27.6
EV177,2021-07-20,,,,,,27.6,37.2,71.20000000000007,264.89000000000004,84.0,11071.125,11263.125,90.0,14.8
EV177,2021-07-21,,,,,,37.2,26.4,77.20000000000016,280.50000000000006,86.0,11263.375,11461.125,88.0,26.4
EV177,2021-07-22,1.0,174.0,8.133333333333333,14.766666666666667,22.9,26.0,30.0,69.60000000000005,263.40000000000003,87.0,11461.375,11638.0,88.8,19.2
EV177,2021-07-23,1.0,,2.0833333333333335,2.1,4.183333333333334,29.6,86.4,9.600000000000001,37.10000000000002,81.0,11638.0,11651.5,86.4,23.6
EV177,2021-07-26,2.0,5.75,1.65,1.9666666666666668,3.6166666666666667,87.2,0.0,88.4,18.010000000000048,84.0,11651.5,11657.25,88.0,0.0
EV177,2021-07-27,2.0,76.63,8.25,11.549999999999999,19.799999999999997,83.2,64.0,20.400000000000006,77.80000000000001,85.0,11657.25,11702.5,83.2,64.0
EV177,2021-07-28,1.0,122.37,8.95,13.366666666666667,22.316666666666666,64.0,89.2,63.99999999999997,242.09999999999994,85.0,11702.625,11856.25,89.6,46.8
