Vehicle ID,Local Trip Start Time,Local Trip End Time,Total Distance,Idling Time,Driving Time,Total Run Time,Initial SOC,Final SOC,SOC Used,Total Energy Consumption,Average Ambient Temperature,Initial Odometer,Final Odometer,Max SOC,Min SOC,Percent Idling Time,Drive Cycle,Energy Consumed While Driving,Energy Consumed While Idling,Average Speed,Maximum Speed
EV164,08/31/2022 06:14:00,08/31/2022 06:41:00,0,0.21318250000001623,0,0.21318250000001623,,,,0.0841729999999643,64.1796945566079,554.0021344100453,554.0021344100453,,,1,,,0.0841729999999643,0,0
EV164,08/31/2022 08:13:00,08/31/2022 09:59:00,16.43216117871623,0.6410777777778094,1.1048544444444452,1.7459322222222546,67.590625,60.565625,7.67187799999999,,77.185628207805,554.0021344100453,570.4342955887615,67.939063,60.565625,0.3671836567411728,,,,11.980894381689,21.7609165597908
EV164,08/31/2022 10:42:00,08/31/2022 12:04:00,0,1.1774536111111615,0,1.1774536111111615,60.740625,60.414063,1.67499900000001,3.73575000000005,84.0887194047891,570.4342955887615,570.4342955887615,61.278125,59.695313,1,,0,3.7354489999999,,
EV164,08/31/2022 23:47:00,09/01/2022 04:25:00,15.580883266722369,3.528830277777842,1.0582833333333357,4.587113611111178,60.164063,47.69375,12.829688,34.0780909999999,78.4852674684866,570.4342955887615,586.0151788554839,60.423438,47.69375,0.7692921032585941,,23.939083,10.135032,5.2732954409056,26.4394688146226
EV164,09/01/2022 06:07:00,09/01/2022 06:17:00,0.27029646862331447,0.11020055555553654,0.04815250000000049,0.15835305555553705,48.90625,49.495313,0.035936999999997,0.836994999999888,78.4901944718443,586.0151788554839,586.2854753241072,49.51875,48.90625,0.695916824395519,,0.361523000000034,0.398959999999988,1.85084108804581,4.35978883321403
EV164,09/01/2022 07:40:00,09/01/2022 16:01:00,1.2520629523581874,1.302668333333315,0.27096611111110747,1.5736344444444228,48.6375,100,1.046875,7.89473199999998,83.9894235630271,586.2854753241072,587.5375382764654,100,48.6375,0.8278087315210153,,2.50792300000001,5.33695399999999,1.05212641794605,6.98371510379384
EV164,09/01/2022 21:32:00,09/01/2022 21:40:00,0.07767139902966846,0.1077241666666282,0.01375416666666851,0.12147833333329672,100,100,0,1.35178900000005,87.5263479572072,587.5375382764654,587.6152096754951,100,100,0.8867767914716809,,0.22662600000001,1.10276899999997,,
EV164,09/02/2022 06:17:00,09/02/2022 09:43:00,0,3.4280494444444116,0,3.4280494444444116,100,96.676563,3.323437,,83.9202452748625,587.6152096754951,587.6152096754951,100,96.676563,1,,,,,
EV164,09/02/2022 15:31:00,09/02/2022 15:35:00,0,0.05939888888883615,0,0.05939888888883615,95.989063,96.023438,0,0.49298500000009,88.6714363268508,587.6152096754951,587.6152096754951,96.023438,95.989063,1,,,0.49298500000009,,
EV164,09/02/2022 23:24:00,09/03/2022 03:04:00,0,3.349961111111156,0,3.349961111111156,95.651563,92.053125,4.28437600000001,,86.0815113683339,587.6152096754951,587.6152096754951,95.814063,92.053125,1,,,,2.5120494970089,12.9294917680744
EV164,09/03/2022 03:38:00,09/03/2022 03:51:00,0,0.20472749999998996,0,0.20472749999998996,91.621875,91.75,0.0234379999999987,0.968719000000192,85.2274049911668,587.6152096754951,587.6152096754951,91.773438,91.621875,1,,,0.968718999999965,0.397855097658247,1.24373657838225
