Vehicle ID,Date,Number of Trips,Total Distance,Idling Time,Driving Time,Total Run Time,Initial SOC,Final SOC,SOC Used,Total Energy Consumption,Average Ambient Temperature,Initial Odometer,Final Odometer,Max SOC,Min SOC
EV114,4/21/2021,2.0,0.2485484,0.003333333,0.038888889,0.042222222000000004,,,0.0,,59.0,49.3989945,49.6475429,,
EV114,4/27/2021,3.0,42.9367361,0.0575,1.235555556,1.293055556,,,0.0,,59.0,49.6475429,92.584279,,
EV114,4/30/2021,3.0,1.0563307,0.063888889,0.040555556,0.104444445,,,0.0,,79.0,92.584279,93.6406097,,
EV114,5/6/2021,1.0,1.3670162,0.006111111,0.255555556,0.261666667,32.0,34.0,2.0,4.21872,66.0,93.6406097,95.0076259,36.0,32.0
EV114,5/7/2021,2.0,0.1242742,0.005833333,0.046944444,0.052777777,34.0,100.0,2.0,4.21872,65.0,95.0076259,95.1319001,100.0,32.0
EV114,5/17/2021,2.0,0.1864113,0.053333333,0.059166667,0.11249999999999999,78.0,77.0,1.0,2.10936,62.0,95.1319001,95.3183114,78.0,77.0
EV114,5/19/2021,3.0,10.0662102,0.078333333,0.922222222,1.000555555,72.0,64.0,8.0,16.87488,64.0,95.3183114,105.3845216,72.0,64.0
EV114,5/20/2021,1.0,18.5168558,0.004166667,0.011388889,0.015555555999999998,60.0,88.0,12.0,25.31232,63.0,105.3845216,123.9013774,100.0,56.0
EV114,5/21/2021,14.0,127.1946437,0.067222222,3.481111111,3.548333333,88.0,94.0,133.0,280.54488,63.0,123.9013774,251.0960211,100.0,30.0
EV114,5/22/2021,12.0,64.8089953,0.224166667,4.748886111,4.973052778,90.0,18.0,83.0,175.07688,60.0,255.8184407,320.627436,90.0,17.0
EV114,5/24/2021,,18.3304445,,,,100.0,86.0,14.0,29.53104,75.0,320.627436,338.9578805,100.0,86.0
EV114,5/25/2021,10.0,56.1098013,0.175277778,2.568888889,2.744166667,86.0,28.0,59.0,124.45224,74.0,338.9578805,395.0676818,86.0,28.0
EV114,6/3/2021,1.0,45.981454,0.013333333,1.778611111,1.791944444,99.0,66.0,33.0,69.60888,71.0,395.0676818,441.0491358,99.0,66.0
EV114,6/7/2021,2.0,42.9988732,0.004444444,1.103611111,1.108055555,93.0,64.0,26.0,54.84336,63.0,441.0491358,484.048009,93.0,64.0
EV114,6/8/2021,1.0,67.0459309,0.008611111,0.980833333,0.989444444,100.0,88.0,59.0,124.45224,66.0,484.048009,551.0939399,100.0,53.0
EV114,6/9/2021,12.0,120.8566595,0.231944444,3.732222222,3.9641666659999997,89.0,87.0,116.0,244.68576,67.0,551.0939399,671.9505994,100.0,30.0
EV114,6/10/2021,11.0,122.6586354,0.243333333,4.683055556,4.926388889,87.0,87.0,116.0,244.68576,68.0,671.9505994,794.6092348,100.0,26.0
EV114,6/11/2021,14.0,120.9187966,0.258888889,5.236663889,5.4955527779999995,86.0,86.0,116.0,244.68576,71.0,794.6092348,915.5280314,100.0,26.0
EV114,6/12/2021,10.0,57.2904062,0.111666667,3.976388889,4.088055556,86.0,23.0,63.0,132.88968,74.0,915.5280314,972.8184376,86.0,23.0
EV114,6/14/2021,,53.8107286,,,,100.0,86.0,36.0,75.93696,78.0,972.8184376,1026.629166,100.0,78.0
EV114,6/15/2021,13.0,121.9751273,0.246944444,5.579444444,5.826388888,85.0,87.0,115.0,242.5764,83.0,1026.629166,1148.604294,100.0,26.0
EV114,6/16/2021,13.0,125.2062565,0.116111111,5.079722222,5.195833333,87.0,84.0,117.0,246.79512,77.0,1148.604294,1273.81055,100.0,24.0
EV114,6/17/2021,10.0,121.788716,0.281944444,4.913333333,5.195277776999999,84.0,86.0,117.0,246.79512,76.0,1273.872687,1395.661403,100.0,23.0
EV114,6/18/2021,13.0,125.4548049,0.2325,4.957222222,5.189722222,86.0,85.0,111.0,234.13896,73.0,1395.661403,1521.116208,100.0,28.0
EV114,6/19/2021,12.0,56.3583497,0.146388889,4.117222222,4.2636111109999995,84.0,23.0,62.0,130.78032,74.0,1521.116208,1577.474558,84.0,23.0
EV114,6/21/2021,,40.7619376,,,,100.0,84.0,27.0,56.95272,72.0,1577.474558,1618.236495,100.0,84.0
EV114,6/22/2021,13.0,120.9187966,0.198333333,4.616386111,4.814719444,83.0,86.0,114.0,240.46704,72.0,1618.236495,1739.155292,100.0,24.0
EV114,6/23/2021,11.0,128.9344825,0.171666667,4.979166667,5.1508333340000005,85.0,84.0,122.0,257.34192,72.0,1739.40384,1868.338323,100.0,20.0
EV114,6/24/2021,19.0,213.5030756,0.262777778,7.146111111,7.408888889,84.0,85.0,188.0,396.55968,70.0,1868.338323,2081.841398,100.0,19.0
EV114,6/25/2021,9.0,123.9013774,0.048611111,4.964444444,5.013055554999999,88.0,86.0,119.0,251.01384,72.0,2081.841398,2205.742776,100.0,23.0
EV114,6/26/2021,12.0,58.7816966,0.201388889,3.655,3.8563888889999998,85.0,19.0,67.0,141.32712,75.0,2205.742776,2264.524472,85.0,19.0
EV114,6/28/2021,,40.5133892,,,,100.0,81.0,28.0,59.06208,75.0,2264.524472,2305.037862,100.0,81.0
EV114,6/29/2021,12.0,123.3421435,0.214166667,3.726666667,3.940833334,81.0,85.0,119.0,251.01384,72.0,2305.037862,2428.380005,100.0,19.0
EV114,6/30/2021,11.0,120.3595627,0.1525,4.265555556,4.418055556,84.0,86.0,111.0,234.13896,74.0,2428.628554,2548.988116,100.0,26.0
EV114,7/1/2021,12.0,74.6266571,0.103055556,4.564722222,4.6677777780000005,86.0,86.0,75.0,158.202,76.0,2548.988116,2623.614773,100.0,26.0
EV114,7/2/2021,11.0,120.4838369,0.210277778,2.553888889,2.764166667,86.0,86.0,112.0,236.24832,76.0,2623.67691,2744.160747,100.0,29.0
EV114,7/3/2021,10.0,55.9855271,0.106944444,4.196666667,4.3036111109999995,85.0,26.0,60.0,126.5616,76.0,2744.160747,2800.146274,85.0,26.0
EV114,7/6/2021,,58.7195595,,,,100.0,83.0,38.0,80.15568,74.0,2800.146274,2858.865834,100.0,79.0
EV114,7/7/2021,15.0,120.3595627,0.105833333,5.704722222,5.810555555,83.0,85.0,113.0,238.35768,76.0,2858.865834,2979.225397,100.0,23.0
EV114,7/8/2021,11.0,120.6081111,0.070555556,4.649444444,4.720000000000001,84.0,86.0,110.0,232.0296,78.0,2979.225397,3099.833508,100.0,27.0
EV114,7/9/2021,13.0,120.6702482,0.381388889,4.540833333,4.922222222,86.0,86.0,115.0,242.5764,81.0,3099.833508,3220.503756,100.0,25.0
EV114,7/10/2021,9.0,56.4826239,0.206111111,4.001111111,4.207222222,84.0,24.0,63.0,132.88968,80.0,3220.503756,3276.98638,86.0,24.0
EV114,7/12/2021,,66.9216567,,,,100.0,88.0,44.0,92.81184,76.0,3276.98638,3343.908037,100.0,68.0
EV114,7/13/2021,13.0,103.8310941,0.248055556,6.3325,6.580555555999999,85.0,54.0,109.0,229.92024,79.0,3346.890617,3450.721711,100.0,26.0
EV114,7/14/2021,6.0,55.92339,0.065833333,2.3075,2.373333333,51.0,88.0,51.0,107.57736,78.0,3450.721711,3506.645101,100.0,15.0
EV114,7/15/2021,11.0,121.2916192,0.244722222,3.532777778,3.7775,88.0,84.0,115.0,242.5764,77.0,3506.645101,3627.936721,100.0,29.0
EV114,7/16/2021,14.0,121.5401676,0.189444444,3.727777778,3.917222222,84.0,84.0,110.0,232.0296,77.0,3627.936721,3749.476888,100.0,22.0
EV114,7/17/2021,11.0,56.1719384,0.027222222,5.303333333,5.330555555,82.0,22.0,63.0,132.88968,78.0,3749.476888,3805.648827,84.0,22.0
EV114,7/19/2021,,67.5430277,,,,100.0,88.0,47.0,99.13992,81.0,3805.648827,3873.191854,100.0,65.0
EV114,7/20/2021,12.0,123.0935951,0.177222222,6.363888889,6.541111111,86.0,86.0,125.0,263.67,80.0,3876.112298,3999.205893,100.0,23.0
EV114,7/21/2021,13.0,120.9187966,0.360555556,4.391669444,4.752224999999999,86.0,84.0,117.0,246.79512,82.0,3999.205893,4120.12469,100.0,24.0
EV114,7/22/2021,12.0,122.2236757,0.319722222,4.540277778,4.86,84.0,83.0,120.0,253.1232,73.0,4120.12469,4242.348365,100.0,20.0
EV114,7/23/2021,14.0,120.6081111,0.283055556,4.49,4.773055556,83.0,85.0,120.0,253.1232,81.0,4242.348365,4362.956477,100.0,24.0
EV114,7/24/2021,9.0,59.5273418,0.2475,3.644725,3.8922250000000003,85.0,17.0,72.0,151.87392,75.0,4362.956477,4422.483818,85.0,17.0
EV114,7/26/2021,1.0,71.3333908,0.007222222,0.013055556,0.020277778,100.0,84.0,49.0,103.35864,73.0,4422.483818,4493.817209,100.0,67.0
EV114,7/27/2021,11.0,120.7945224,0.249444444,6.058333333,6.307777777,84.0,86.0,122.0,257.34192,75.0,4493.817209,4614.611732,100.0,17.0
EV114,7/28/2021,12.0,120.8566595,0.239722222,4.489444444,4.729166666,86.0,85.0,118.0,248.90448,78.0,4614.611732,4735.468391,100.0,23.0
EV114,7/29/2021,10.0,120.7945224,0.213055556,4.613611111,4.826666667,84.0,87.0,122.0,257.34192,78.0,4735.468391,4856.262913,100.0,20.0
EV114,7/30/2021,10.0,120.6081111,0.236944444,4.383333333,4.620277777,87.0,86.0,111.0,234.13896,76.0,4856.262913,4976.871025,100.0,28.0
EV114,7/31/2021,9.0,56.1098013,0.6175,3.511111111,4.128611111,85.0,20.0,67.0,141.32712,77.0,4976.871025,5032.980826,85.0,20.0
EV114,8/2/2021,,40.6376634,,,,100.0,82.0,29.0,61.17144,81.0,5032.980826,5073.618489,100.0,82.0
EV114,8/3/2021,5.0,93.4541984,1.644166667,3.875277778,5.5194444449999995,82.0,86.0,89.0,187.73304,80.0,5073.618489,5167.072688,100.0,50.0
EV114,8/4/2021,11.0,120.7323853,1.730833333,4.565555556,6.296388888999999,84.0,84.0,116.0,244.68576,78.0,5167.072688,5287.805073,100.0,23.0
EV114,8/5/2021,15.0,121.4158934,2.152777778,4.923055556,7.075833334,85.0,84.0,125.0,263.67,79.0,5287.805073,5409.220966,100.0,19.0
EV114,8/6/2021,13.0,120.8566595,2.123888889,4.444444444,6.568333333,84.0,84.0,119.0,251.01384,74.0,5409.220966,5530.077626,100.0,21.0
EV114,8/7/2021,10.0,56.1719384,1.038333333,3.877777778,4.916111111,84.0,21.0,66.0,139.21776,74.0,5530.077626,5586.249564,84.0,21.0
EV114,8/9/2021,,58.2224627,,,,100.0,81.0,39.0,82.26504,76.0,5586.249564,5644.472027,100.0,80.0
EV114,8/10/2021,10.0,120.6702482,1.633611111,5.985,7.618611111,81.0,84.0,120.0,253.1232,78.0,5644.472027,5765.142275,100.0,18.0
EV114,8/11/2021,11.0,117.1905706,2.109166667,3.766388889,5.875555556,84.0,86.0,117.0,246.79512,81.0,5765.142275,5882.332846,100.0,21.0
EV114,8/12/2021,11.0,120.6081111,1.261388889,5.216388889,6.477777778,86.0,83.0,122.0,257.34192,82.0,5882.332846,6002.940957,100.0,21.0
EV114,8/13/2021,11.0,120.6081111,2.331944444,4.817777778,7.149722221999999,83.0,86.0,118.0,248.90448,80.0,6002.940957,6123.549068,100.0,21.0
EV114,8/14/2021,9.0,55.6748416,0.869444444,3.690833333,4.560277777,86.0,20.0,67.0,141.32712,78.0,6123.549068,6179.22391,86.0,20.0
EV114,8/16/2021,,40.8240747,,,,100.0,82.0,28.0,59.06208,79.0,6179.22391,6220.047984,100.0,82.0
EV114,8/17/2021,11.0,121.1052079,1.453611111,4.9,6.353611111,81.0,84.0,119.0,251.01384,76.0,6220.047984,6341.153192,100.0,18.0
EV114,8/18/2021,12.0,120.9187966,1.623333333,4.535,6.158333333,84.0,83.0,116.0,244.68576,73.0,6341.153192,6462.071989,100.0,19.0
EV114,8/19/2021,10.0,120.9187966,1.046666667,4.7075,5.754166667,83.0,85.0,118.0,248.90448,74.0,6462.071989,6582.990785,100.0,17.0
EV114,8/20/2021,9.0,120.9809337,1.776944444,3.892777778,5.669722222,85.0,84.0,125.0,263.67,72.0,6582.990785,6703.971719,100.0,21.0
EV114,8/21/2021,13.0,56.1719384,2.810555556,4.707222222,7.517777778000001,84.0,14.0,71.0,149.76456,70.0,6703.971719,6760.143657,84.0,14.0
