Vehicle ID,Date,Number of Trips,Total Distance,Idling Time,Driving Time,Total Run Time,Initial SOC,Final SOC,SOC Used,Total Energy Consumption,Average Ambient Temperature,Initial Odometer,Final Odometer,Max SOC,Min SOC,Percent Idling Time,Drive Cycle,HV Accessories Energy,LV Accessories Energy,Electric Heater Energy,Traction Energy,Regenerated Energy,Average Speed,Maximum Speed
EV185,01/25/2022,1,0,0.2,0.033333333333333326,0.23333333333333334,,,,,62.6,62085.752,62085.752,,,0.8571428571428572,,,,,,,0.7023076923076924,9.13
EV185,01/26/2022,2,1.12399999999616,0.21666666666666667,0.39999999999999997,0.6166666666666667,,,,,59.7411764705882,62085.752,62086.876,,,0.35135135135135137,,,,,,,1.5211764705882354,9.08
EV185,01/27/2022,4,4.87600000000384,2.6166666666666663,4.916666666666666,7.533333333333333,,,,,63.0792207792208,62086.876,62091.752,,,0.34734513274336276,,,,,,,1.4178980891719746,53.81
EV185,01/28/2022,6,1.62399999999616,7.666666666666667,0.2166666666666669,7.883333333333334,,,,,62.5125,62091.876,62093.376,,,0.9725158562367865,,,,,,,0.1763425925925926,16.42
EV185,01/29/2022,1,57.2480000000069,1.25,1.7166666666666668,2.966666666666667,,,,,54.6003984063745,62093.376,62150.624,,,0.42134831460674155,,,,,,,7.083121272365805,61.85
EV185,01/30/2022,3,1.12799999999697,2.216666666666667,0.3000000000000001,2.5166666666666666,,,,,70.43,62150.624,62151.752,,,0.880794701986755,,,,,,,0.731375,39.85
EV185,01/31/2022,6,1.12399999999616,0.6666666666666666,7.6,8.266666666666666,,,,,68.0591240875912,62151.752,62152.876,,,0.08064516129032259,,,,,,,0.13166058394160585,16.02
EV185,02/01/2022,6,1.62400000000343,1.6166666666666667,0.7833333333333333,2.4,,,,,67.7954545454545,62152.876,62154.5,,,0.6736111111111112,,,,,,,0.8206060606060606,15.94
EV185,02/02/2022,7,1.74799999999959,3.3833333333333333,0.29999999999999993,3.6833333333333336,,,,,60.3883408071749,62154.5,62156.248,,,0.918552036199095,,,,,,,0.4883408071748879,18.37
EV185,02/03/2022,2,0.504000000000815,0.016666666666666666,0.1,0.11666666666666667,,,,,59.9,62156.248,62156.752,,,0.14285714285714285,,,,,,,5.513333333333334,15.92
EV185,02/04/2022,4,1,5.9833333333333325,0.28333333333333327,6.266666666666666,,,,,61.3785714285714,62156.752,62157.752,,,0.9547872340425532,,,,,,,2.365357142857143,21.86
EV185,02/05/2022,2,1.24799999999959,5.683333333333334,0.11666666666666642,5.8,,,,,61.7389048991354,62157.876,62159,,,0.9798850574712644,,,,,,,0.23190201729106627,17.68
EV185,02/06/2022,1,1.12400000000343,0,0.03333333333333333,0.03333333333333333,,,,,54.0382608695652,62159,62160.124,,,0,,,,,,,0.3386086956521739,23.34
EV185,02/07/2022,4,28.5,0.21666666666666667,7.966666666666666,8.183333333333334,,,,,42.2063829787234,62160.124,62188.624,,,0.026476578411405296,,,,,,,18.60787234042553,67.69
EV185,02/08/2022,5,11.8759999999966,7.5,0.4500000000000002,7.95,,,,,46.4171701112878,62188.624,62200.5,,,0.9433962264150944,,,,,,,1.1724801271860095,98.34
