Vehicle ID,Local Trip Start Time,Local Trip End Time,Total Distance,Idling Time,Driving Time,Total Run Time,Initial SOC,Final SOC,SOC Used,Total Energy Consumption,Average Ambient Temperature,Initial Odometer,Final Odometer,Trip Percent Idling Time
EV017,7/23/19 7:10 PM,7/23/19 7:14 PM,0,0.065333,0.001333,0.066667,85.9,85.5,0.4,0.17,100.4,22068.57,22068.57,98
EV017,7/23/19 6:48 PM,7/23/19 7:08 PM,11.28,0.089756,0.2308,0.320556,92.9,85.9,7,4.18,100.4,22057.3,22068.48,28
EV017,7/23/19 6:35 PM,7/23/19 6:43 PM,5.48,0.027611,0.110444,0.138056,96.9,93.3,3.6,2.22,102.2,22051.81,22056.78,20
EV017,7/23/19 6:13 PM,7/23/19 6:23 PM,5.8,0.035778,0.119778,0.155556,100,97.6,2.4,2.16,102.2,22046.02,22050.99,23
EV017,7/23/19 6:12 PM,7/23/19 6:13 PM,0,0.025556,0,0.025556,100,100,0,0.08,102.2,22046.02,22046.02,100
EV017,7/23/19 6:11 PM,7/23/19 6:11 PM,0,0.008333,0,0.008333,100,100,0,0.01,102.2,22046.02,22046.02,100
EV017,7/23/19 12:36 PM,7/23/19 12:36 PM,0.01,0.011111,0.002778,0.013889,100,100,0,0.01,98.6,22046.01,22046.01,80
EV017,7/23/19 12:33 PM,7/23/19 12:34 PM,0.08,0.006167,0.014389,0.020556,100,100,0,0.02,100.4,22045.93,22045.93,30
EV017,7/10/19 1:59 AM,7/10/19 1:59 AM,0,0.004444,0,0.004444,0,0,0,0,69.8,,,100
EV017,7/9/19 12:47 AM,7/9/19 12:47 AM,0,0.003889,0,0.003889,0,0,0,0.01,68,,,100
EV017,6/28/19 2:25 AM,6/28/19 2:26 AM,0,0.005833,0,0.005833,0,0,0,0,64.4,,,100
EV017,6/25/19 12:22 PM,6/25/19 1:34 PM,36.98,0.288667,0.914111,1.202778,49,29.8,19.2,9.8,93.2,22008.96,22045,24
EV017,6/24/19 7:32 PM,6/24/19 9:16 PM,67.15,0.241422,1.483022,1.724444,80.4,49,31.4,17.25,86,21941.83,22008.94,14
EV017,6/24/19 6:34 PM,6/24/19 6:47 PM,5.74,0.032267,0.1694,0.201667,82.4,80.4,2,1.47,96.8,21936.09,21941.06,16
EV017,6/24/19 3:47 PM,6/24/19 5:01 PM,39.22,0.257542,0.968847,1.226389,100,82.4,17.6,11.06,98.6,21896.88,21935.4,21
EV017,6/24/19 3:38 PM,6/24/19 3:41 PM,0,0.04785,0.000483,0.048333,100,100,0,0.13,102.2,21896.88,21896.88,99
EV017,6/18/19 2:38 AM,6/18/19 2:38 AM,0,0.0025,0.000278,0.002778,0,0,0,0,75.2,,,90
EV017,6/17/19 2:41 AM,6/17/19 2:41 AM,0,0.002778,0,0.002778,0,0,0,0,71.6,,,100
EV017,6/13/19 2:27 AM,6/13/19 2:27 AM,0,0.003056,0,0.003056,0,0,0,0,77,,,100
EV017,6/12/19 2:10 AM,6/12/19 2:11 AM,0,0.003875,0.000292,0.004167,0,0,0,0,82.4,,,93
EV017,6/11/19 2:32 AM,6/11/19 2:32 AM,0,0.002778,0,0.002778,0,0,0,0,75.2,,,100
EV017,6/10/19 2:24 AM,6/10/19 2:25 AM,0,0.002778,0,0.002778,0,0,0,0,73.4,,,100
EV017,6/8/19 2:32 AM,6/8/19 2:33 AM,0,0.003889,0,0.003889,0,0,0,0,60.8,,,100
EV017,6/6/19 2:31 AM,6/6/19 2:31 AM,0,0.006944,0,0.006944,0,0,0,-0.02,77,,,100
EV017,6/5/19 2:30 AM,6/5/19 2:30 AM,0,0.003333,0,0.003333,0,0,0,0,77,,,100
EV017,6/3/19 2:31 AM,6/3/19 2:31 AM,0,0.002778,0,0.002778,0,0,0,0,68,,,100
EV017,5/31/19 2:26 PM,5/31/19 2:27 PM,0,0.016667,0,0.016667,100,100,0,-0.04,80.6,21896.88,21896.88,100
EV017,5/31/19 12:40 PM,5/31/19 1:05 PM,10.43,0.132356,0.281256,0.413611,95.3,90.2,5.1,2.8,82.4,21886.43,21896.37,32
EV017,5/31/19 8:19 AM,5/31/19 8:24 AM,0.16,0.06095,0.027383,0.088333,95.3,95.3,0,0.1,69.8,21886.17,21886.17,69
EV017,5/30/19 11:39 AM,5/30/19 11:57 AM,0.1,0.3024,0.0126,0.315,96.1,95.7,0.4,0.3,78.8,21886.07,21886.07,96
EV017,5/30/19 11:38 AM,5/30/19 11:38 AM,0.01,0.006967,0.003589,0.010556,0,0,0,0.01,82.4,,,66
EV017,5/30/19 11:10 AM,5/30/19 11:36 AM,14.62,0.093392,0.351331,0.444722,100,96.1,3.9,3.59,84.2,21871.45,21885.12,21
EV017,5/30/19 7:41 AM,5/30/19 7:41 AM,0,0.006944,0,0.006944,0,0,0,0,66.2,,,100
EV017,5/30/19 5:30 AM,5/30/19 6:30 AM,0,1.001389,0,1.001389,100,100,0,-0.07,66.2,21871.45,21871.45,100
EV017,5/30/19 1:10 AM,5/30/19 1:10 AM,0,0.009444,0,0.009444,100,100,0,-0.03,71.6,21871.45,21871.45,100
EV017,5/29/19 3:41 PM,5/29/19 3:42 PM,0,0.011944,0,0.011944,100,100,0,0.01,89.6,21871.45,21871.45,100
EV017,5/29/19 2:42 AM,5/29/19 2:43 AM,0,0.004444,0,0.004444,0,0,0,0,68,,,100
EV017,5/28/19 2:23 PM,5/28/19 2:24 PM,0,0.010278,0,0.010278,100,100,0,-0.05,75.2,21871.45,21871.45,100
EV017,5/28/19 8:37 AM,5/28/19 9:01 AM,14.46,0.011925,0.385575,0.3975,78.4,71.8,6.6,3.77,59,21856.99,21870.66,3
EV017,5/28/19 8:11 AM,5/28/19 8:32 AM,13.32,0.035861,0.32275,0.358611,83.9,78.4,5.5,3.29,59,21843.68,21856.11,10
EV017,5/28/19 6:36 AM,5/28/19 8:00 AM,39.06,0.292717,1.101172,1.393889,100,83.9,16.1,10.08,59,21804.62,21843.15,21
EV017,5/24/19 2:24 AM,5/24/19 2:25 AM,0,0.005,0,0.005,0,0,0,-0.01,59,,,100
EV017,5/23/19 2:15 AM,5/23/19 2:15 AM,0,0.005833,0,0.005833,0,0,0,-0.01,60.8,,,100
EV017,5/22/19 2:06 PM,5/22/19 2:06 PM,0,0.012778,0,0.012778,100,100,0,0.01,71.6,21804.62,21804.62,100
EV017,5/22/19 2:08 AM,5/22/19 2:08 AM,0,0.005556,0,0.005556,0,0,0,-0.02,55.4,,,100
EV017,5/21/19 2:53 PM,5/21/19 2:54 PM,0,0.008611,0,0.008611,100,100,0,0.01,71.6,21804.62,21804.62,100
EV017,5/21/19 2:41 AM,5/21/19 2:42 AM,0,0.003056,0,0.003056,0,0,0,0,57.2,,,100
EV017,5/20/19 2:33 PM,5/20/19 2:33 PM,0,0.008333,0,0.008333,100,100,0,0.01,73.4,21804.62,21804.62,100
EV017,5/20/19 2:27 AM,5/20/19 2:28 AM,0,0.002778,0,0.002778,0,0,0,0,53.6,,,100
EV017,5/19/19 2:36 AM,5/19/19 2:37 AM,0,0.003333,0,0.003333,0,0,0,-0.01,51.8,,,100
EV017,5/18/19 2:05 AM,5/18/19 2:05 AM,0,0.002778,0,0.002778,0,0,0,-0.01,59,,,100
EV017,5/17/19 3:21 PM,5/17/19 3:22 PM,0.01,0.004156,0.005289,0.009444,0,0,0,0.01,69.8,,,44
EV017,5/17/19 2:03 PM,5/17/19 3:20 PM,38.38,0.258278,1.033111,1.291389,87.8,71.4,16.4,9.73,69.8,21766.25,21803.53,20
EV017,5/17/19 12:35 PM,5/17/19 1:33 PM,33.8,0.164758,0.804408,0.969167,98.8,83.5,15.3,8.69,66.2,21732.46,21764.77,17
EV017,5/17/19 10:20 AM,5/17/19 11:12 AM,22.25,0.277956,0.590656,0.868611,94.5,84.3,10.2,5.65,62.6,21710.2,21731.33,32
EV017,5/17/19 9:59 AM,5/17/19 10:18 AM,12.53,0.047417,0.268694,0.316111,100,94.5,5.5,3.68,60.8,21697.68,21710.11,15
EV017,5/17/19 9:04 AM,5/17/19 9:13 AM,0,0.158056,0,0.158056,100,100,0,-0.13,60.8,21697.68,21697.68,100
EV017,5/17/19 2:44 AM,5/17/19 2:44 AM,0,0.002778,0,0.002778,0,0,0,-0.01,57.2,,,100
EV017,5/16/19 7:31 PM,5/16/19 7:32 PM,0,0.009161,0.000283,0.009444,73.7,73.7,0,-0.04,57.2,21697.68,21697.68,97
EV017,5/16/19 7:15 PM,5/16/19 7:28 PM,0,0.210556,0,0.210556,73.7,73.7,0,0.03,57.2,21697.68,21697.68,100
EV017,5/16/19 4:54 PM,5/16/19 6:55 PM,50.98,0.724,1.287111,2.011111,96.5,74.5,22,12.3,57.2,21646.71,21697.66,36
EV017,5/16/19 4:20 PM,5/16/19 4:49 PM,12.48,0.166347,0.308931,0.475278,100,96.5,3.5,3.31,57.2,21634.23,21646.66,35
EV017,5/16/19 2:43 AM,5/16/19 2:43 AM,0,0.006111,0,0.006111,0,0,0,0,59,,,100
EV017,5/14/19 9:21 AM,5/14/19 1:22 PM,132.63,0.804889,3.219556,4.024444,100,42.7,57.3,32.68,78.8,21501.63,21633.36,20
EV017,5/14/19 2:47 AM,5/14/19 2:48 AM,0,0.0075,0,0.0075,0,0,0,0,68,,,100
EV017,5/13/19 11:24 PM,5/13/19 11:26 PM,0,0.02,0,0.02,100,100,0,-0.08,80.6,21501.63,21501.63,100
EV017,5/13/19 9:21 PM,5/13/19 11:21 PM,0,2.001389,0,2.001389,83.1,100,-16.9,-9.96,82.4,21501.63,21501.63,100
EV017,5/13/19 7:00 PM,5/13/19 7:49 PM,0,0.819167,0,0.819167,60,67.5,-7.5,-4.35,86,21501.63,21501.63,100
EV017,5/13/19 3:24 PM,5/13/19 6:51 PM,100.09,0.967633,2.4882,3.455833,99.6,58.8,40.8,23.09,87.8,21401.56,21500.98,28
EV017,5/13/19 3:05 PM,5/13/19 3:19 PM,4.67,0.092667,0.139,0.231667,100,100,0,1.42,91.4,21396.9,21400.63,40
EV017,5/13/19 2:37 AM,5/13/19 2:37 AM,0,0.006944,0,0.006944,0,0,0,0.01,68,,,100
EV017,5/10/19 2:45 AM,5/10/19 2:46 AM,0,0.006944,0,0.006944,0,0,0,0,64.4,,,100
EV017,5/9/19 4:43 PM,5/9/19 7:09 PM,71.08,0.726667,1.695556,2.422222,86.7,57.3,29.4,16.7,82.4,21325.83,21396.66,30
EV017,5/9/19 2:46 PM,5/9/19 4:26 PM,37.32,0.636711,1.038844,1.675556,100,86.7,13.3,8.76,82.4,21288.52,21324.56,38
EV017,5/9/19 11:59 AM,5/9/19 12:09 PM,0.18,0.147806,0.026083,0.173889,100,100,0,0.05,66.2,21288.34,21288.34,85
EV017,5/9/19 11:48 AM,5/9/19 11:49 AM,0.01,0.003575,0.005592,0.009167,0,0,0,0.01,66.2,,,39
EV017,5/9/19 11:29 AM,5/9/19 11:36 AM,0.06,0.100222,0.013667,0.113889,100,100,0,-0.12,80.6,21288.25,21288.25,88
EV017,5/9/19 2:16 AM,5/9/19 2:16 AM,0,0.002778,0,0.002778,0,0,0,0,71.6,,,100
EV017,5/8/19 7:52 PM,5/8/19 9:54 PM,35.95,1.037708,0.997014,2.034722,76.1,63.1,13,7.85,75.2,21252.31,21287.11,51
EV017,5/8/19 7:22 PM,5/8/19 7:22 PM,0,0.003056,0,0.003056,0,0,0,0,80.6,,,100
EV017,5/8/19 5:51 PM,5/8/19 7:21 PM,46.17,0.484444,1.029444,1.513889,90.2,71.4,18.8,10.91,82.4,21206.16,21252.14,32
EV017,5/8/19 3:44 PM,5/8/19 5:45 PM,24.64,1.315528,0.708361,2.023889,100,91,9,6.06,82.4,21181.51,21205.12,65
EV017,5/8/19 2:30 AM,5/8/19 2:30 AM,0,0.005,0,0.005,0,0,0,-0.02,66.2,,,100
EV017,5/7/19 8:27 PM,5/7/19 10:31 PM,37.75,1.011714,1.053008,2.064722,91.4,77.6,13.8,8.13,71.6,21143.76,21181.04,49
EV017,5/7/19 4:50 PM,5/7/19 6:26 PM,48.66,0.350411,1.242367,1.592778,89.8,71,18.8,11.14,80.6,21095.09,21143.56,22
EV017,5/7/19 4:35 PM,5/7/19 4:47 PM,1.04,0.146,0.054,0.2,90.6,89.8,0.8,0.42,78.8,21094.05,21094.05,73
EV017,5/7/19 1:51 PM,5/7/19 4:11 PM,23.66,1.626917,0.69725,2.324167,100,90.6,9.4,5.36,78.8,21070.39,21094,70
EV017,5/6/19 6:43 PM,5/6/19 6:43 PM,0,0.002778,0,0.002778,0,0,0,0,77,,,100
EV017,5/6/19 1:40 PM,5/6/19 6:43 PM,169.69,0.90715,4.132572,5.039722,100,25.9,74.1,42.2,78.8,20900.73,21069.75,18
EV017,5/6/19 2:22 AM,5/6/19 2:23 AM,0,0.003333,0,0.003333,0,0,0,-0.01,62.6,,,100
EV017,5/3/19 2:46 AM,5/3/19 2:47 AM,0,0.004167,0,0.004167,0,0,0,-0.01,68,,,100
EV017,5/2/19 8:04 PM,5/2/19 10:12 PM,69.28,0.5126,1.623233,2.135833,64.3,33.7,30.6,16.75,71.6,20831.46,20899.81,24
EV017,5/2/19 2:27 PM,5/2/19 6:44 PM,107.79,1.672017,2.615206,4.287222,100,51,49,28.42,84.2,20723.69,20830.57,39
EV017,5/2/19 2:25 AM,5/2/19 2:25 AM,0,0.010278,0,0.010278,100,100,0,0.01,69.8,20723.69,20723.69,100
EV017,5/1/19 7:44 PM,5/1/19 9:32 PM,34.65,0.947669,0.840386,1.788056,70.6,61.6,9,5.56,71.6,20689.06,20722.61,53
EV017,5/1/19 6:53 PM,5/1/19 6:54 PM,0.02,0.005889,0.005222,0.011111,0,0,0,0.01,77,,,53
EV017,5/1/19 4:33 PM,5/1/19 6:51 PM,70.12,0.598867,1.704467,2.303333,91.4,62.4,29,16.83,78.8,20618.95,20688.54,26
EV017,5/1/19 2:03 PM,5/1/19 3:53 PM,36.03,0.920556,0.920556,1.841111,100,85.5,14.5,9.27,78.8,20582.93,20617.73,50
EV017,5/1/19 2:24 AM,5/1/19 2:24 AM,0,0.003333,0,0.003333,0,0,0,-0.01,59,,,100
EV017,4/30/19 11:44 AM,4/30/19 2:57 PM,106.67,0.642556,2.570222,3.212778,100,54.5,45.5,26.65,73.4,20476.31,20581.94,20
EV017,4/30/19 2:22 AM,4/30/19 2:22 AM,0,0.003056,0,0.003056,0,0,0,-0.01,62.6,,,100
EV017,4/29/19 7:15 PM,4/29/19 7:16 PM,0,0.013611,0,0.013611,71.4,71.4,0,0.01,80.6,20476.31,20476.31,100
EV017,4/29/19 4:34 PM,4/29/19 7:11 PM,68.08,0.990639,1.616306,2.606944,99.6,71.4,28.2,15.76,82.4,20408.26,20475.37,38
EV017,4/29/19 1:01 PM,4/29/19 2:49 PM,32.68,0.983889,0.805,1.788889,96.1,80.8,15.3,8.28,80.6,20375.59,20407.9,55
EV017,4/29/19 2:27 AM,4/29/19 2:27 AM,0,0.003333,0,0.003333,0,0,0,0,66.2,,,100
EV017,4/28/19 8:45 AM,4/28/19 8:46 AM,0.06,0.004722,0.009167,0.013889,96.1,96.1,0,0.01,68,20375.53,20375.53,34
EV017,4/28/19 8:33 AM,4/28/19 8:34 AM,0.08,0.00465,0.012572,0.017222,96.1,96.1,0,0.02,71.6,20375.45,20375.45,27
EV017,4/26/19 9:56 PM,4/26/19 10:00 PM,0,0.060839,0.003883,0.064722,96.5,96.5,0,0.08,78.8,20375.44,20375.44,94
EV017,4/26/19 9:00 PM,4/26/19 9:49 PM,9.37,0.500369,0.319908,0.820278,100,96.5,3.5,3.08,80.6,20366.06,20374.76,61
EV017,4/26/19 3:48 PM,4/26/19 3:48 PM,0,0.007778,0,0.007778,0,0,0,0,98.6,,,100
EV017,4/26/19 2:18 PM,4/26/19 2:19 PM,0,0.010833,0,0.010833,100,100,0,0.01,100.4,20366.06,20366.06,100
EV017,4/26/19 2:28 AM,4/26/19 2:28 AM,0,0.004722,0,0.004722,0,0,0,-0.01,75.2,,,100
EV017,4/25/19 10:25 PM,4/25/19 10:32 PM,0,0.11,0,0.11,73.7,74.1,-0.4,-0.42,84.2,20366.06,20366.06,100
EV017,4/25/19 6:49 PM,4/25/19 7:20 PM,12.4,0.240875,0.271625,0.5125,78,72.5,5.5,3.14,89.6,20353.66,20364.85,47
EV017,4/25/19 4:02 PM,4/25/19 6:27 PM,53.99,1.108344,1.3011,2.409444,100,78,22,13.32,96.8,20299.69,20353.13,46
EV017,4/25/19 2:16 PM,4/25/19 2:17 PM,0,0.008056,0,0.008056,0,0,0,-0.03,105.8,,,100
EV017,4/24/19 8:15 PM,4/24/19 9:48 PM,35.85,0.633564,0.911714,1.545278,85.9,73.7,12.2,7.93,80.6,20263.86,20298.65,41
EV017,4/24/19 6:12 PM,4/24/19 6:25 PM,5.46,0.085394,0.139328,0.224722,69.8,67.5,2.3,1.22,95,20258.4,20263.37,38
EV017,4/24/19 4:37 PM,4/24/19 6:02 PM,44.16,0.3384,1.0716,1.41,87.5,70.2,17.3,10.66,95,20214.25,20257.75,24
EV017,4/24/19 2:42 PM,4/24/19 4:17 PM,37.3,0.606206,0.989072,1.595278,100,84.3,15.7,9.28,95,20176.96,20214.24,38
EV017,4/24/19 2:15 PM,4/24/19 2:16 PM,0,0.0075,0,0.0075,0,0,0,-0.03,95,,,100
EV017,4/24/19 2:52 AM,4/24/19 2:53 AM,0,0.004167,0,0.004167,0,0,0,0,68,,,100
EV017,4/23/19 4:44 PM,4/23/19 6:58 PM,68.19,0.603825,1.632564,2.236389,79.2,51.8,27.4,15.83,89.6,20108.79,20175.89,27
EV017,4/23/19 3:03 PM,4/23/19 4:23 PM,36.74,0.425956,0.905156,1.331111,90.6,76.5,14.1,8.73,89.6,20072.06,20108.1,32
EV017,4/23/19 1:14 PM,4/23/19 2:22 PM,35.36,0.319278,0.821,1.140278,100,83.9,16.1,9.03,84.2,20036.71,20071.5,28
EV017,4/23/19 12:41 PM,4/23/19 1:12 PM,0.13,0.478167,0.025167,0.503333,100,100,0,0.27,84.2,20036.58,20036.58,95
EV017,4/22/19 4:40 PM,4/22/19 8:10 PM,107.58,0.9444,2.553378,3.497778,96.1,49.4,46.7,26.4,80.6,19929.02,20035.9,27
EV017,4/22/19 2:20 PM,4/22/19 3:51 PM,34.1,0.635017,0.876928,1.511944,100,87.1,12.9,7.26,82.4,19894.93,19928.48,42
EV017,4/22/19 8:06 AM,4/22/19 10:50 AM,60.31,1.260911,1.4802,2.741111,100,73.3,26.7,14.98,62.6,19834.64,19894.3,46
EV017,4/22/19 7:29 AM,4/22/19 7:36 AM,0.07,0.102,0.018,0.12,100,100,0,0.07,53.6,19834.58,19834.58,85
EV017,4/22/19 6:25 AM,4/22/19 6:36 AM,0.21,0.137556,0.034389,0.171944,100,100,0,0.15,53.6,19834.36,19834.36,80
EV017,4/18/19 12:24 PM,4/18/19 12:36 PM,10.3,0.023406,0.189372,0.212778,96.1,90.6,5.5,3,82.4,19824.07,19834.01,11
EV017,4/18/19 8:31 AM,4/18/19 8:33 AM,0.11,0.011444,0.017167,0.028611,96.1,96.1,0,0.04,64.4,19823.96,19823.96,40
EV017,4/18/19 8:16 AM,4/18/19 8:16 AM,0.01,0.0056,0.0044,0.01,0,0,0,0.01,64.4,,,56
EV017,4/18/19 8:12 AM,4/18/19 8:14 AM,0.16,0.015156,0.019289,0.034444,96.1,96.1,0,0.05,64.4,19823.78,19823.78,44
EV017,4/17/19 2:27 PM,4/17/19 2:28 PM,0.11,0.006083,0.014194,0.020278,96.1,96.1,0,0.05,75.2,19823.67,19823.67,30
EV017,4/17/19 2:24 PM,4/17/19 2:24 PM,0,0.005833,0,0.005833,0,0,0,0,73.4,,,100
EV017,4/17/19 1:54 PM,4/17/19 1:55 PM,0.09,0.006708,0.012458,0.019167,96.5,96.5,0,0.05,75.2,19823.59,19823.59,35
EV017,4/17/19 1:34 PM,4/17/19 1:36 PM,0.09,0.005625,0.016875,0.0225,96.5,96.5,0,0.03,75.2,19823.5,19823.5,25
EV017,4/17/19 1:29 PM,4/17/19 1:30 PM,0.01,0.015347,0.002708,0.018056,96.5,96.5,0,0.02,75.2,19823.48,19823.48,85
EV017,4/17/19 1:06 PM,4/17/19 1:23 PM,10.89,0.0511,0.232789,0.283889,100,96.5,3.5,3.31,73.4,19812.6,19822.54,18
EV017,4/17/19 2:25 AM,4/17/19 2:25 AM,0,0.007778,0,0.007778,0,0,0,0.01,57.2,,,100
EV017,4/16/19 3:05 PM,4/16/19 3:05 PM,0,0.011111,0,0.011111,100,100,0,-0.03,71.6,19812.6,19812.6,100
EV017,4/16/19 2:31 AM,4/16/19 2:31 AM,0,0.002778,0,0.002778,0,0,0,0,55.4,,,100
EV017,4/15/19 2:14 AM,4/15/19 2:14 AM,0,0.004722,0,0.004722,0,0,0,-0.02,64.4,,,100
EV017,4/12/19 3:00 PM,4/12/19 4:04 PM,20.99,0.489772,0.57495,1.064722,76.5,67.8,8.7,4.84,71.6,19791.61,19811.5,46
EV017,4/12/19 12:29 PM,4/12/19 2:51 PM,57.46,0.995867,1.375244,2.371111,100,76.5,23.5,14.03,69.8,19734.16,19791.32,42
EV017,4/12/19 8:03 AM,4/12/19 9:31 AM,34.55,0.586778,0.880167,1.466944,100,86.3,13.7,8.18,55.4,19699.6,19733.16,40
EV017,4/12/19 2:36 AM,4/12/19 2:36 AM,0,0.005833,0,0.005833,0,0,0,0,62.6,,,100
EV017,4/11/19 6:19 PM,4/11/19 10:21 PM,64.47,2.463553,1.575058,4.038611,85.5,58,27.5,15.9,64.4,19635.15,19698.53,61
EV017,4/11/19 6:04 PM,4/11/19 6:17 PM,3.65,0.073014,0.135597,0.208611,86.7,85.9,0.8,0.72,69.8,19631.48,19633.97,35
EV017,4/11/19 1:43 PM,4/11/19 5:17 PM,68.39,1.816733,1.745489,3.562222,100,79.2,20.8,12.37,68,19563.1,19631.45,51
EV017,4/11/19 2:36 AM,4/11/19 2:36 AM,0,0.005278,0,0.005278,0,0,0,0,55.4,,,100
EV017,4/10/19 5:05 PM,4/10/19 6:11 PM,37.94,0.177511,0.931933,1.109444,100,83.1,16.9,10.06,73.4,19525.17,19562.45,16
EV017,4/10/19 1:14 PM,4/10/19 2:40 PM,38.92,0.376133,1.070533,1.446667,100,82.4,17.6,10.34,69.8,19486.26,19524.78,26
EV017,4/10/19 1:06 PM,4/10/19 1:08 PM,0,0.034444,0,0.034444,100,100,0,-0.09,53.6,19486.26,19486.26,100
EV017,4/10/19 11:12 AM,4/10/19 11:14 AM,0.08,0.005778,0.012278,0.018056,100,100,0,0.03,53.6,19486.18,19486.18,32
EV017,4/10/19 10:15 AM,4/10/19 10:19 AM,0.09,0.051783,0.014606,0.066389,100,100,0,0.04,64.4,19486.08,19486.08,78
EV017,4/10/19 2:55 AM,4/10/19 2:55 AM,0,0.005278,0,0.005278,0,0,0,0,55.4,,,100
EV017,4/9/19 10:01 PM,4/9/19 10:23 PM,12.67,0.081033,0.2873,0.368333,87.1,80.4,6.7,3.81,57.2,19473.41,19485.84,22
EV017,4/9/19 9:01 PM,4/9/19 10:00 PM,21.18,0.476389,0.495833,0.972222,100,87.1,12.9,7.65,59,19452.24,19472.12,49
EV017,4/9/19 5:36 PM,4/9/19 6:54 PM,34.18,0.418311,0.888911,1.307222,98,82.7,15.3,8.99,68,19418.06,19451.62,32
EV017,4/9/19 2:56 PM,4/9/19 3:58 PM,33.81,0.194539,0.82935,1.023889,96.9,80.8,16.1,9.03,71.6,19384.26,19417.81,19
EV017,4/9/19 2:41 PM,4/9/19 2:42 PM,0,0.010278,0,0.010278,94.1,94.1,0,-0.04,71.6,19384.26,19384.26,100
EV017,4/9/19 12:27 PM,4/9/19 1:44 PM,34.54,0.409244,0.869644,1.278889,100,84.3,15.7,9.18,69.8,19349.73,19383.29,32
EV017,4/9/19 12:05 PM,4/9/19 12:06 PM,0,0.011389,0,0.011389,100,100,0,0.01,68,19349.73,19349.73,100
EV017,4/9/19 11:36 AM,4/9/19 12:03 PM,5.9,0.195172,0.258717,0.453889,100,100,0,1.24,69.8,19343.83,19348.8,43
EV017,4/9/19 2:29 AM,4/9/19 2:29 AM,0,0.002778,0,0.002778,0,0,0,0,66.2,,,100
EV017,4/8/19 10:34 PM,4/8/19 11:22 PM,4.41,0.667228,0.136661,0.803889,92.5,90.6,1.9,1.12,71.6,19339.41,19343.14,83
EV017,4/8/19 8:21 PM,4/8/19 10:23 PM,0.75,2.008456,0.040989,2.049444,93.7,92.5,1.2,0.49,73.4,19338.65,19338.65,98
EV017,4/8/19 8:09 PM,4/8/19 8:18 PM,3.66,0.032,0.128,0.16,95.3,94.1,1.2,0.77,73.4,19334.99,19337.48,20
EV017,4/8/19 4:19 PM,4/8/19 5:19 PM,0,1.004167,0,1.004167,83.1,83.1,0,0.14,82.4,19334.99,19334.99,100
EV017,4/8/19 1:07 PM,4/8/19 4:05 PM,49.46,0.860092,2.105742,2.965833,100,81.6,18.4,11.31,78.8,19285.51,19333.97,29
EV017,4/7/19 6:16 PM,4/7/19 6:17 PM,0,0.008056,0,0.008056,0,0,0,0,84.2,,,100
EV017,4/5/19 1:42 AM,4/5/19 1:42 AM,0,0.006111,0,0.006111,0,0,0,0,60.8,,,100
